market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
AHMEDABAD(GUJ),December,2005,34611,517,789,664,GUJ,AHMEDABAD,December-2005
AHMEDABAD(GUJ),December,2006,19958,525,900,788,GUJ,AHMEDABAD,December-2006
AHMEDABAD(GUJ),December,2007,10399,417,683,575,GUJ,AHMEDABAD,December-2007
AHMEDABAD(GUJ),December,2008,67107,771,1303,1121,GUJ,AHMEDABAD,December-2008
AHMEDABAD(GUJ),December,2009,102284,769,1699,1314,GUJ,AHMEDABAD,December-2009
AHMEDABAD(GUJ),December,2010,62270,1338,3272,2603,GUJ,AHMEDABAD,December-2010
AHMEDABAD(GUJ),December,2011,98449,379,887,742,GUJ,AHMEDABAD,December-2011
AHMEDABAD(GUJ),December,2012,101630,639,1540,1313,GUJ,AHMEDABAD,December-2012
AHMEDABAD(GUJ),December,2013,88391,953,1983,1686,GUJ,AHMEDABAD,December-2013
AHMEDABAD(GUJ),December,2014,132706,1231,2057,1733,GUJ,AHMEDABAD,December-2014
AHMEDABAD(GUJ),December,2015,162758,1006,1582,1364,GUJ,AHMEDABAD,December-2015
AHMEDNAGAR(MS),January,2002,14118,93,305,212,MS,AHMEDNAGAR,January-2002
AHMEDNAGAR(MS),January,2004,30981,307,930,618,MS,AHMEDNAGAR,January-2004
AHMEDNAGAR(MS),January,2005,58100,96,438,266,MS,AHMEDNAGAR,January-2005
AHMEDNAGAR(MS),January,2006,72382,68,458,261,MS,AHMEDNAGAR,January-2006
AHMEDNAGAR(MS),January,2007,105069,267,1321,795,MS,AHMEDNAGAR,January-2007
AHMEDNAGAR(MS),January,2008,93516,70,628,428,MS,AHMEDNAGAR,January-2008
AHMEDNAGAR(MS),January,2009,244158,363,1831,1117,MS,AHMEDNAGAR,January-2009
AHMEDNAGAR(MS),January,2010,162913,255,1877,1093,MS,AHMEDNAGAR,January-2010
AHMEDNAGAR(MS),January,2011,52405,567,5800,3500,MS,AHMEDNAGAR,January-2011
AHMEDNAGAR(MS),January,2012,72784,100,600,325,MS,AHMEDNAGAR,January-2012
AHMEDNAGAR(MS),January,2014,380582,108,1283,696,MS,AHMEDNAGAR,January-2014
AHMEDNAGAR(MS),January,2015,368770,100,1921,999,MS,AHMEDNAGAR,January-2015
AHMEDNAGAR(MS),January,2016,208751,175,1722,1138,MS,AHMEDNAGAR,January-2016
AHMEDNAGAR(MS),February,2002,29225,84,241,164,MS,AHMEDNAGAR,February-2002
AHMEDNAGAR(MS),February,2003,12742,100,255,175,MS,AHMEDNAGAR,February-2003
AHMEDNAGAR(MS),February,2004,19139,205,735,470,MS,AHMEDNAGAR,February-2004
AHMEDNAGAR(MS),February,2005,29100,77,323,194,MS,AHMEDNAGAR,February-2005
AHMEDNAGAR(MS),February,2006,20145,50,345,193,MS,AHMEDNAGAR,February-2006
AHMEDNAGAR(MS),February,2007,120784,321,1195,759,MS,AHMEDNAGAR,February-2007
AHMEDNAGAR(MS),February,2008,74747,92,449,289,MS,AHMEDNAGAR,February-2008
AHMEDNAGAR(MS),February,2009,197202,288,1220,767,MS,AHMEDNAGAR,February-2009
AHMEDNAGAR(MS),February,2010,150299,195,1334,813,MS,AHMEDNAGAR,February-2010
AHMEDNAGAR(MS),February,2013,40000,1350,1825,1600,MS,AHMEDNAGAR,February-2013
AHMEDNAGAR(MS),February,2014,371458,100,836,486,MS,AHMEDNAGAR,February-2014
AHMEDNAGAR(MS),February,2015,382237,100,1886,989,MS,AHMEDNAGAR,February-2015
AHMEDNAGAR(MS),February,2016,44756,100,1338,800,MS,AHMEDNAGAR,February-2016
AHMEDNAGAR(MS),March,2003,101240,100,285,185,MS,AHMEDNAGAR,March-2003
AHMEDNAGAR(MS),March,2004,11326,167,500,333,MS,AHMEDNAGAR,March-2004
AHMEDNAGAR(MS),March,2005,19944,94,321,208,MS,AHMEDNAGAR,March-2005
AHMEDNAGAR(MS),March,2006,11623,75,325,188,MS,AHMEDNAGAR,March-2006
AHMEDNAGAR(MS),March,2007,114846,246,745,495,MS,AHMEDNAGAR,March-2007
AHMEDNAGAR(MS),March,2008,11025,67,445,268,MS,AHMEDNAGAR,March-2008
AHMEDNAGAR(MS),March,2009,149409,272,775,534,MS,AHMEDNAGAR,March-2009
AHMEDNAGAR(MS),March,2010,131362,169,784,508,MS,AHMEDNAGAR,March-2010
AHMEDNAGAR(MS),March,2011,84231,157,664,440,MS,AHMEDNAGAR,March-2011
AHMEDNAGAR(MS),March,2014,453107,100,960,598,MS,AHMEDNAGAR,March-2014
AHMEDNAGAR(MS),March,2015,295205,101,1514,821,MS,AHMEDNAGAR,March-2015
AHMEDNAGAR(MS),April,2002,15409,83,211,154,MS,AHMEDNAGAR,April-2002
AHMEDNAGAR(MS),April,2003,82962,100,369,232,MS,AHMEDNAGAR,April-2003
AHMEDNAGAR(MS),April,2004,13971,110,396,253,MS,AHMEDNAGAR,April-2004
AHMEDNAGAR(MS),April,2005,52099,63,352,207,MS,AHMEDNAGAR,April-2005
AHMEDNAGAR(MS),April,2007,4492,250,650,450,MS,AHMEDNAGAR,April-2007
AHMEDNAGAR(MS),April,2008,11400,50,350,250,MS,AHMEDNAGAR,April-2008
AHMEDNAGAR(MS),April,2009,112894,230,583,410,MS,AHMEDNAGAR,April-2009
AHMEDNAGAR(MS),April,2010,170695,117,643,408,MS,AHMEDNAGAR,April-2010
AHMEDNAGAR(MS),April,2011,23339,100,610,425,MS,AHMEDNAGAR,April-2011
AHMEDNAGAR(MS),April,2014,206546,90,1256,674,MS,AHMEDNAGAR,April-2014
AHMEDNAGAR(MS),April,2015,339672,115,1484,805,MS,AHMEDNAGAR,April-2015
AHMEDNAGAR(MS),May,2002,32241,83,224,158,MS,AHMEDNAGAR,May-2002
AHMEDNAGAR(MS),May,2003,79671,100,405,260,MS,AHMEDNAGAR,May-2003
AHMEDNAGAR(MS),May,2004,15156,103,425,263,MS,AHMEDNAGAR,May-2004
AHMEDNAGAR(MS),May,2005,39722,50,397,223,MS,AHMEDNAGAR,May-2005
AHMEDNAGAR(MS),May,2007,104044,103,631,368,MS,AHMEDNAGAR,May-2007
AHMEDNAGAR(MS),May,2008,128711,50,358,205,MS,AHMEDNAGAR,May-2008
AHMEDNAGAR(MS),May,2009,23248,150,650,400,MS,AHMEDNAGAR,May-2009
AHMEDNAGAR(MS),May,2010,230659,135,725,424,MS,AHMEDNAGAR,May-2010
AHMEDNAGAR(MS),May,2014,295747,100,1545,731,MS,AHMEDNAGAR,May-2014
AHMEDNAGAR(MS),May,2015,311830,142,1933,1008,MS,AHMEDNAGAR,May-2015
AHMEDNAGAR(MS),June,2002,57145,122,338,260,MS,AHMEDNAGAR,June-2002
AHMEDNAGAR(MS),June,2003,54079,100,550,325,MS,AHMEDNAGAR,June-2003
AHMEDNAGAR(MS),June,2004,12758,112,475,290,MS,AHMEDNAGAR,June-2004
AHMEDNAGAR(MS),June,2005,27395,87,520,306,MS,AHMEDNAGAR,June-2005
AHMEDNAGAR(MS),June,2006,10909,50,320,165,MS,AHMEDNAGAR,June-2006
AHMEDNAGAR(MS),June,2007,102811,168,1047,597,MS,AHMEDNAGAR,June-2007
AHMEDNAGAR(MS),June,2009,19071,157,850,533,MS,AHMEDNAGAR,June-2009
AHMEDNAGAR(MS),June,2010,128207,194,823,550,MS,AHMEDNAGAR,June-2010
AHMEDNAGAR(MS),June,2012,7626,100,650,375,MS,AHMEDNAGAR,June-2012
AHMEDNAGAR(MS),June,2013,4464,300,1900,1100,MS,AHMEDNAGAR,June-2013
AHMEDNAGAR(MS),June,2014,20450,100,2815,1325,MS,AHMEDNAGAR,June-2014
AHMEDNAGAR(MS),June,2015,27865,500,2400,1450,MS,AHMEDNAGAR,June-2015
AHMEDNAGAR(MS),July,2002,71894,152,410,323,MS,AHMEDNAGAR,July-2002
AHMEDNAGAR(MS),July,2003,36225,105,544,325,MS,AHMEDNAGAR,July-2003
AHMEDNAGAR(MS),July,2004,8068,111,437,273,MS,AHMEDNAGAR,July-2004
AHMEDNAGAR(MS),July,2005,22316,107,572,338,MS,AHMEDNAGAR,July-2005
AHMEDNAGAR(MS),July,2006,9673,50,405,225,MS,AHMEDNAGAR,July-2006
AHMEDNAGAR(MS),July,2007,77995,185,1001,599,MS,AHMEDNAGAR,July-2007
AHMEDNAGAR(MS),July,2009,46868,250,798,534,MS,AHMEDNAGAR,July-2009
AHMEDNAGAR(MS),July,2010,141940,215,927,573,MS,AHMEDNAGAR,July-2010
AHMEDNAGAR(MS),July,2013,9677,450,2538,1495,MS,AHMEDNAGAR,July-2013
AHMEDNAGAR(MS),July,2014,111755,225,2688,1453,MS,AHMEDNAGAR,July-2014
AHMEDNAGAR(MS),July,2015,39998,500,2550,1525,MS,AHMEDNAGAR,July-2015
AHMEDNAGAR(MS),August,2002,30813,241,505,389,MS,AHMEDNAGAR,August-2002
AHMEDNAGAR(MS),August,2003,28586,142,570,357,MS,AHMEDNAGAR,August-2003
AHMEDNAGAR(MS),August,2004,20060,125,483,301,MS,AHMEDNAGAR,August-2004
AHMEDNAGAR(MS),August,2005,7914,180,975,592,MS,AHMEDNAGAR,August-2005
AHMEDNAGAR(MS),August,2007,65136,312,1369,845,MS,AHMEDNAGAR,August-2007
AHMEDNAGAR(MS),August,2009,39388,200,851,528,MS,AHMEDNAGAR,August-2009
AHMEDNAGAR(MS),August,2010,129048,270,1128,711,MS,AHMEDNAGAR,August-2010
AHMEDNAGAR(MS),August,2013,12878,920,4670,3290,MS,AHMEDNAGAR,August-2013
AHMEDNAGAR(MS),August,2014,153261,192,2429,1313,MS,AHMEDNAGAR,August-2014
AHMEDNAGAR(MS),August,2015,15820,2258,6300,4383,MS,AHMEDNAGAR,August-2015
AHMEDNAGAR(MS),September,2001,20272,110,522,346,MS,AHMEDNAGAR,September-2001
AHMEDNAGAR(MS),September,2002,18598,223,555,401,MS,AHMEDNAGAR,September-2002
AHMEDNAGAR(MS),September,2003,35476,168,620,387,MS,AHMEDNAGAR,September-2003
AHMEDNAGAR(MS),September,2004,18309,130,454,292,MS,AHMEDNAGAR,September-2004
AHMEDNAGAR(MS),September,2005,9492,236,1212,723,MS,AHMEDNAGAR,September-2005
AHMEDNAGAR(MS),September,2006,30531,50,525,285,MS,AHMEDNAGAR,September-2006
AHMEDNAGAR(MS),September,2007,49002,358,1669,1016,MS,AHMEDNAGAR,September-2007
AHMEDNAGAR(MS),September,2008,25150,175,813,495,MS,AHMEDNAGAR,September-2008
AHMEDNAGAR(MS),September,2009,69019,189,909,566,MS,AHMEDNAGAR,September-2009
AHMEDNAGAR(MS),September,2010,85389,617,1979,1396,MS,AHMEDNAGAR,September-2010
AHMEDNAGAR(MS),September,2013,72709,583,4308,2542,MS,AHMEDNAGAR,September-2013
AHMEDNAGAR(MS),September,2014,129483,192,2248,1215,MS,AHMEDNAGAR,September-2014
AHMEDNAGAR(MS),September,2015,6008,1600,5933,4617,MS,AHMEDNAGAR,September-2015
AHMEDNAGAR(MS),October,2001,32081,105,615,367,MS,AHMEDNAGAR,October-2001
AHMEDNAGAR(MS),October,2002,46300,180,684,424,MS,AHMEDNAGAR,October-2002
AHMEDNAGAR(MS),October,2003,30462,274,904,590,MS,AHMEDNAGAR,October-2003
AHMEDNAGAR(MS),October,2004,31547,208,589,400,MS,AHMEDNAGAR,October-2004
AHMEDNAGAR(MS),October,2005,8298,327,1502,909,MS,AHMEDNAGAR,October-2005
AHMEDNAGAR(MS),October,2007,142250,154,1624,889,MS,AHMEDNAGAR,October-2007
AHMEDNAGAR(MS),October,2008,38550,150,928,550,MS,AHMEDNAGAR,October-2008
AHMEDNAGAR(MS),October,2009,208976,464,1720,1159,MS,AHMEDNAGAR,October-2009
AHMEDNAGAR(MS),October,2010,171626,580,1972,1271,MS,AHMEDNAGAR,October-2010
AHMEDNAGAR(MS),October,2012,12978,200,1255,730,MS,AHMEDNAGAR,October-2012
AHMEDNAGAR(MS),October,2013,269148,454,4910,2904,MS,AHMEDNAGAR,October-2013
AHMEDNAGAR(MS),October,2014,6321,100,2400,1250,MS,AHMEDNAGAR,October-2014
AHMEDNAGAR(MS),October,2015,86184,480,4266,3060,MS,AHMEDNAGAR,October-2015
AHMEDNAGAR(MS),November,2001,13375,125,773,488,MS,AHMEDNAGAR,November-2001
AHMEDNAGAR(MS),November,2003,41880,273,788,531,MS,AHMEDNAGAR,November-2003
AHMEDNAGAR(MS),November,2004,45354,134,457,295,MS,AHMEDNAGAR,November-2004
AHMEDNAGAR(MS),November,2005,22426,383,1423,902,MS,AHMEDNAGAR,November-2005
AHMEDNAGAR(MS),November,2006,80221,50,715,382,MS,AHMEDNAGAR,November-2006
AHMEDNAGAR(MS),November,2007,191725,112,1123,616,MS,AHMEDNAGAR,November-2007
AHMEDNAGAR(MS),November,2008,44581,400,1545,1033,MS,AHMEDNAGAR,November-2008
AHMEDNAGAR(MS),November,2009,230313,425,2059,1246,MS,AHMEDNAGAR,November-2009
AHMEDNAGAR(MS),November,2010,125571,408,2992,1813,MS,AHMEDNAGAR,November-2010
AHMEDNAGAR(MS),November,2012,37442,150,1825,993,MS,AHMEDNAGAR,November-2012
AHMEDNAGAR(MS),November,2013,184437,286,4045,2198,MS,AHMEDNAGAR,November-2013
AHMEDNAGAR(MS),November,2014,229078,133,2147,1146,MS,AHMEDNAGAR,November-2014
AHMEDNAGAR(MS),November,2015,266987,340,3390,2200,MS,AHMEDNAGAR,November-2015
AHMEDNAGAR(MS),December,2001,51874,150,508,348,MS,AHMEDNAGAR,December-2001
AHMEDNAGAR(MS),December,2003,32370,299,853,593,MS,AHMEDNAGAR,December-2003
AHMEDNAGAR(MS),December,2004,77410,88,476,281,MS,AHMEDNAGAR,December-2004
AHMEDNAGAR(MS),December,2005,40704,163,634,399,MS,AHMEDNAGAR,December-2005
AHMEDNAGAR(MS),December,2006,169913,102,1022,582,MS,AHMEDNAGAR,December-2006
AHMEDNAGAR(MS),December,2007,185973,108,860,483,MS,AHMEDNAGAR,December-2007
AHMEDNAGAR(MS),December,2008,285147,309,1477,923,MS,AHMEDNAGAR,December-2008
AHMEDNAGAR(MS),December,2009,280094,292,2937,1587,MS,AHMEDNAGAR,December-2009
AHMEDNAGAR(MS),December,2010,50323,800,5800,3363,MS,AHMEDNAGAR,December-2010
AHMEDNAGAR(MS),December,2011,29522,100,750,425,MS,AHMEDNAGAR,December-2011
AHMEDNAGAR(MS),December,2012,18707,300,1400,900,MS,AHMEDNAGAR,December-2012
AHMEDNAGAR(MS),December,2013,230322,169,1889,1043,MS,AHMEDNAGAR,December-2013
AHMEDNAGAR(MS),December,2014,474988,127,2249,1175,MS,AHMEDNAGAR,December-2014
AHMEDNAGAR(MS),December,2015,303444,122,2208,1389,MS,AHMEDNAGAR,December-2015
AJMER(RAJ),January,2015,2295,767,1567,1367,RAJ,AJMER,January-2015
AJMER(RAJ),January,2016,4247,722,1067,939,RAJ,AJMER,January-2016
AJMER(RAJ),February,2015,2838,1089,1711,1500,RAJ,AJMER,February-2015
AJMER(RAJ),February,2016,3346,750,1211,978,RAJ,AJMER,February-2016
AJMER(RAJ),March,2015,2395,1080,1820,1480,RAJ,AJMER,March-2015
AJMER(RAJ),April,2015,852,800,1300,1100,RAJ,AJMER,April-2015
AJMER(RAJ),June,2015,3322,983,1800,1513,RAJ,AJMER,June-2015
AJMER(RAJ),July,2015,5100,836,1907,1504,RAJ,AJMER,July-2015
AJMER(RAJ),August,2015,6542,1525,3267,2658,RAJ,AJMER,August-2015
AJMER(RAJ),September,2015,4574,2850,4861,4411,RAJ,AJMER,September-2015
AJMER(RAJ),October,2015,4362,2500,3682,3155,RAJ,AJMER,October-2015
AJMER(RAJ),November,2014,10603,800,1429,1186,RAJ,AJMER,November-2014
AJMER(RAJ),November,2015,27320,1567,2506,2072,RAJ,AJMER,November-2015
AJMER(RAJ),December,2014,1899,1114,1886,1657,RAJ,AJMER,December-2014
AJMER(RAJ),December,2015,14609,853,1206,1034,RAJ,AJMER,December-2015
ALIGARH(UP),January,2015,14200,1683,1754,1717,UP,ALIGARH,January-2015
ALIGARH(UP),January,2016,12350,1219,1298,1257,UP,ALIGARH,January-2016
ALIGARH(UP),February,2015,13600,1583,1682,1632,UP,ALIGARH,February-2015
ALIGARH(UP),February,2016,14700,1047,1134,1086,UP,ALIGARH,February-2016
ALIGARH(UP),March,2015,12850,1648,1720,1685,UP,ALIGARH,March-2015
ALIGARH(UP),April,2015,8400,1405,1480,1442,UP,ALIGARH,April-2015
ALIGARH(UP),May,2015,14900,1306,1383,1346,UP,ALIGARH,May-2015
ALIGARH(UP),June,2015,12050,1591,1674,1634,UP,ALIGARH,June-2015
ALIGARH(UP),July,2015,11630,1935,2024,1979,UP,ALIGARH,July-2015
ALIGARH(UP),August,2015,5450,3237,3354,3303,UP,ALIGARH,August-2015
ALIGARH(UP),September,2015,7200,4352,4472,4413,UP,ALIGARH,September-2015
ALIGARH(UP),October,2015,2350,3522,3620,3570,UP,ALIGARH,October-2015
ALIGARH(UP),November,2014,8750,1665,1742,1706,UP,ALIGARH,November-2014
ALIGARH(UP),November,2015,5900,2428,2551,2503,UP,ALIGARH,November-2015
ALIGARH(UP),December,2014,9200,1519,1687,1650,UP,ALIGARH,December-2014
ALIGARH(UP),December,2015,8900,1441,1524,1483,UP,ALIGARH,December-2015
ALWAR(RAJ),January,2010,30430,766,1260,941,RAJ,ALWAR,January-2010
ALWAR(RAJ),January,2011,26949,871,2493,1572,RAJ,ALWAR,January-2011
ALWAR(RAJ),January,2012,49327,143,378,247,RAJ,ALWAR,January-2012
ALWAR(RAJ),January,2013,54522,704,1255,977,RAJ,ALWAR,January-2013
ALWAR(RAJ),January,2014,51550,489,1124,806,RAJ,ALWAR,January-2014
ALWAR(RAJ),January,2015,124470,694,1050,867,RAJ,ALWAR,January-2015
ALWAR(RAJ),January,2016,9788,625,1200,912,RAJ,ALWAR,January-2016
ALWAR(RAJ),February,2010,2515,711,972,848,RAJ,ALWAR,February-2010
ALWAR(RAJ),February,2011,651,250,800,458,RAJ,ALWAR,February-2011
ALWAR(RAJ),February,2012,2094,196,331,263,RAJ,ALWAR,February-2012
ALWAR(RAJ),February,2013,2125,644,1448,1050,RAJ,ALWAR,February-2013
ALWAR(RAJ),February,2014,956,483,733,633,RAJ,ALWAR,February-2014
ALWAR(RAJ),February,2015,54790,924,1235,1097,RAJ,ALWAR,February-2015
ALWAR(RAJ),February,2016,5846,778,1038,895,RAJ,ALWAR,February-2016
ALWAR(RAJ),March,2010,292,1000,1200,1100,RAJ,ALWAR,March-2010
ALWAR(RAJ),March,2012,172,625,700,650,RAJ,ALWAR,March-2012
ALWAR(RAJ),March,2015,84530,1305,1725,1560,RAJ,ALWAR,March-2015
ALWAR(RAJ),April,2010,21209,528,783,645,RAJ,ALWAR,April-2010
ALWAR(RAJ),April,2011,5165,553,676,615,RAJ,ALWAR,April-2011
ALWAR(RAJ),April,2012,2191,570,730,665,RAJ,ALWAR,April-2012
ALWAR(RAJ),April,2015,69170,1117,1553,1370,RAJ,ALWAR,April-2015
ALWAR(RAJ),May,2010,16025,324,577,455,RAJ,ALWAR,May-2010
ALWAR(RAJ),May,2011,2403,469,613,513,RAJ,ALWAR,May-2011
ALWAR(RAJ),May,2012,12857,465,620,552,RAJ,ALWAR,May-2012
ALWAR(RAJ),May,2015,16257,1098,1442,1302,RAJ,ALWAR,May-2015
ALWAR(RAJ),June,2010,13044,473,665,558,RAJ,ALWAR,June-2010
ALWAR(RAJ),June,2011,1869,510,640,570,RAJ,ALWAR,June-2011
ALWAR(RAJ),June,2012,2900,546,675,592,RAJ,ALWAR,June-2012
ALWAR(RAJ),June,2015,16447,804,1271,1075,RAJ,ALWAR,June-2015
ALWAR(RAJ),July,2010,9760,543,747,635,RAJ,ALWAR,July-2010
ALWAR(RAJ),July,2011,2510,605,735,670,RAJ,ALWAR,July-2011
ALWAR(RAJ),July,2012,1872,643,764,707,RAJ,ALWAR,July-2012
ALWAR(RAJ),July,2013,28270,1425,1688,1563,RAJ,ALWAR,July-2013
ALWAR(RAJ),August,2010,5521,628,974,795,RAJ,ALWAR,August-2010
ALWAR(RAJ),August,2011,1140,601,888,783,RAJ,ALWAR,August-2011
ALWAR(RAJ),August,2012,6815,596,750,665,RAJ,ALWAR,August-2012
ALWAR(RAJ),August,2013,3306,2865,3604,3248,RAJ,ALWAR,August-2013
ALWAR(RAJ),August,2014,1762,1300,2000,1680,RAJ,ALWAR,August-2014
ALWAR(RAJ),September,2010,4041,954,1436,1198,RAJ,ALWAR,September-2010
ALWAR(RAJ),September,2011,1258,1138,1425,1294,RAJ,ALWAR,September-2011
ALWAR(RAJ),September,2012,3749,590,790,690,RAJ,ALWAR,September-2012
ALWAR(RAJ),September,2013,2129,2632,3979,3279,RAJ,ALWAR,September-2013
ALWAR(RAJ),September,2014,1641,1433,1967,1767,RAJ,ALWAR,September-2014
ALWAR(RAJ),September,2015,6389,2750,4627,3727,RAJ,ALWAR,September-2015
ALWAR(RAJ),October,2010,12425,839,1423,1118,RAJ,ALWAR,October-2010
ALWAR(RAJ),October,2011,13505,800,1404,1150,RAJ,ALWAR,October-2011
ALWAR(RAJ),October,2013,6660,2268,4571,3660,RAJ,ALWAR,October-2013
ALWAR(RAJ),October,2014,96879,967,1863,1414,RAJ,ALWAR,October-2014
ALWAR(RAJ),October,2015,3114,1900,3650,2775,RAJ,ALWAR,October-2015
ALWAR(RAJ),November,2010,220302,980,1968,1448,RAJ,ALWAR,November-2010
ALWAR(RAJ),November,2011,373311,406,944,649,RAJ,ALWAR,November-2011
ALWAR(RAJ),November,2012,208959,511,1325,807,RAJ,ALWAR,November-2012
ALWAR(RAJ),November,2013,126890,1660,3834,2721,RAJ,ALWAR,November-2013
ALWAR(RAJ),November,2014,323151,832,1596,1215,RAJ,ALWAR,November-2014
ALWAR(RAJ),November,2015,141919,1339,2100,1733,RAJ,ALWAR,November-2015
ALWAR(RAJ),December,2010,225581,1104,2712,1576,RAJ,ALWAR,December-2010
ALWAR(RAJ),December,2011,164516,257,570,423,RAJ,ALWAR,December-2011
ALWAR(RAJ),December,2012,264024,655,1219,931,RAJ,ALWAR,December-2012
ALWAR(RAJ),December,2013,202117,732,1684,1209,RAJ,ALWAR,December-2013
ALWAR(RAJ),December,2014,231319,981,1686,1333,RAJ,ALWAR,December-2014
ALWAR(RAJ),December,2015,109783,712,1282,999,RAJ,ALWAR,December-2015
AMRITSAR(PB),January,2005,7200,397,450,424,PB,AMRITSAR,January-2005
AMRITSAR(PB),January,2006,8200,550,606,578,PB,AMRITSAR,January-2006
AMRITSAR(PB),January,2008,1700,575,650,625,PB,AMRITSAR,January-2008
AMRITSAR(PB),January,2009,3660,1379,1386,1381,PB,AMRITSAR,January-2009
AMRITSAR(PB),January,2010,4700,1431,1644,1544,PB,AMRITSAR,January-2010
AMRITSAR(PB),January,2011,9350,2603,3208,2929,PB,AMRITSAR,January-2011
AMRITSAR(PB),January,2012,8730,567,775,700,PB,AMRITSAR,January-2012
AMRITSAR(PB),January,2013,2800,1220,1840,1580,PB,AMRITSAR,January-2013
AMRITSAR(PB),January,2014,10650,912,1282,1100,PB,AMRITSAR,January-2014
AMRITSAR(PB),January,2015,29900,1041,1500,1285,PB,AMRITSAR,January-2015
AMRITSAR(PB),January,2016,24800,913,1308,1160,PB,AMRITSAR,January-2016
AMRITSAR(PB),February,2005,9900,366,416,388,PB,AMRITSAR,February-2005
AMRITSAR(PB),February,2006,23460,364,422,392,PB,AMRITSAR,February-2006
AMRITSAR(PB),February,2009,9350,1184,1261,1216,PB,AMRITSAR,February-2009
AMRITSAR(PB),February,2010,11200,1338,1527,1430,PB,AMRITSAR,February-2010
AMRITSAR(PB),February,2011,14700,1000,1277,1154,PB,AMRITSAR,February-2011
AMRITSAR(PB),February,2012,4400,550,650,613,PB,AMRITSAR,February-2012
AMRITSAR(PB),February,2013,13100,1035,1527,1343,PB,AMRITSAR,February-2013
AMRITSAR(PB),February,2014,18220,674,985,829,PB,AMRITSAR,February-2014
AMRITSAR(PB),February,2015,26370,1395,1743,1567,PB,AMRITSAR,February-2015
AMRITSAR(PB),February,2016,19350,739,981,870,PB,AMRITSAR,February-2016
AMRITSAR(PB),March,2006,13650,334,389,363,PB,AMRITSAR,March-2006
AMRITSAR(PB),March,2008,3900,470,512,490,PB,AMRITSAR,March-2008
AMRITSAR(PB),March,2009,15450,969,1136,1063,PB,AMRITSAR,March-2009
AMRITSAR(PB),March,2010,8675,780,961,873,PB,AMRITSAR,March-2010
AMRITSAR(PB),March,2011,6850,605,810,708,PB,AMRITSAR,March-2011
AMRITSAR(PB),March,2012,3800,475,650,565,PB,AMRITSAR,March-2012
AMRITSAR(PB),March,2013,7850,880,1243,1108,PB,AMRITSAR,March-2013
AMRITSAR(PB),March,2014,18345,739,1122,934,PB,AMRITSAR,March-2014
AMRITSAR(PB),March,2015,29400,1275,1504,1383,PB,AMRITSAR,March-2015
AMRITSAR(PB),April,2006,2800,313,388,350,PB,AMRITSAR,April-2006
AMRITSAR(PB),April,2007,6550,575,676,637,PB,AMRITSAR,April-2007
AMRITSAR(PB),April,2008,3950,529,535,532,PB,AMRITSAR,April-2008
AMRITSAR(PB),April,2009,33450,619,857,794,PB,AMRITSAR,April-2009
AMRITSAR(PB),April,2010,9400,659,852,763,PB,AMRITSAR,April-2010
AMRITSAR(PB),April,2011,13200,537,733,665,PB,AMRITSAR,April-2011
AMRITSAR(PB),April,2012,13650,497,681,592,PB,AMRITSAR,April-2012
AMRITSAR(PB),April,2013,20020,1021,1271,1146,PB,AMRITSAR,April-2013
AMRITSAR(PB),April,2014,22400,633,1052,869,PB,AMRITSAR,April-2014
AMRITSAR(PB),April,2015,34000,1080,1280,1180,PB,AMRITSAR,April-2015
AMRITSAR(PB),May,2005,6800,400,450,425,PB,AMRITSAR,May-2005
AMRITSAR(PB),May,2006,6200,313,363,338,PB,AMRITSAR,May-2006
AMRITSAR(PB),May,2007,6680,518,555,538,PB,AMRITSAR,May-2007
AMRITSAR(PB),May,2008,10150,487,492,488,PB,AMRITSAR,May-2008
AMRITSAR(PB),May,2009,30200,568,731,689,PB,AMRITSAR,May-2009
AMRITSAR(PB),May,2010,11070,498,671,588,PB,AMRITSAR,May-2010
AMRITSAR(PB),May,2011,10680,427,636,595,PB,AMRITSAR,May-2011
AMRITSAR(PB),May,2012,9493,525,656,594,PB,AMRITSAR,May-2012
AMRITSAR(PB),May,2013,28570,888,1131,1024,PB,AMRITSAR,May-2013
AMRITSAR(PB),May,2014,18520,742,1158,977,PB,AMRITSAR,May-2014
AMRITSAR(PB),May,2015,52300,952,1240,1100,PB,AMRITSAR,May-2015
AMRITSAR(PB),June,2005,6320,300,378,339,PB,AMRITSAR,June-2005
AMRITSAR(PB),June,2006,4490,301,356,329,PB,AMRITSAR,June-2006
AMRITSAR(PB),June,2007,10150,567,569,568,PB,AMRITSAR,June-2007
AMRITSAR(PB),June,2008,5700,415,417,415,PB,AMRITSAR,June-2008
AMRITSAR(PB),June,2009,26080,512,636,609,PB,AMRITSAR,June-2009
AMRITSAR(PB),June,2010,12900,468,605,541,PB,AMRITSAR,June-2010
AMRITSAR(PB),June,2011,8020,375,577,490,PB,AMRITSAR,June-2011
AMRITSAR(PB),June,2012,13800,503,707,604,PB,AMRITSAR,June-2012
AMRITSAR(PB),June,2013,26300,857,1301,1096,PB,AMRITSAR,June-2013
AMRITSAR(PB),June,2014,20654,680,1320,1073,PB,AMRITSAR,June-2014
AMRITSAR(PB),June,2015,50510,1208,1636,1460,PB,AMRITSAR,June-2015
AMRITSAR(PB),July,2005,3120,441,494,467,PB,AMRITSAR,July-2005
AMRITSAR(PB),July,2006,4140,267,375,321,PB,AMRITSAR,July-2006
