"Year","Month","Make","Model","Quantity","Pct"
2015,2,"Mitsubishi ","Mitsubishi Outlander",157,1.5
2015,2,"Ford ","Ford Focus",157,1.5
2015,2,"Ford ","Ford Kuga",133,1.2
2015,2,"Hyundai ","Hyundai i20",76,0.7
2015,3,"Volkswagen ","Volkswagen Golf",1421,10.036019492902
2015,3,"Tesla ","Tesla Model S",1140,8.05141606045625
2015,3,"Nissan ","Nissan Leaf",526,3.71495162087718
2015,3,"Toyota ","Toyota Auris",486,3.43244579419451
2015,3,"Skoda ","Skoda Octavia",411,2.90274736916449
2015,3,"Toyota ","Toyota Rav4",385,2.71911858182075
2015,3,"Toyota ","Toyota Yaris",379,2.67674270781835
2015,3,"Ford ","Ford Mondeo",284,2.00579136944699
2015,3,"Audi ","Audi A3",281,1.98460343244579
2015,3,"Nissan ","Nissan Qashqai",272,1.92103962144219
2015,3,"Volvo ","Volvo XC60",244,1.72328554276432
2015,3,"Volvo ","Volvo V70",232,1.63853379475952
2015,3,"Volkswagen ","Volkswagen Passat",229,1.61734585775832
2015,3,"Renault ","Renault Zoe",228,1.61028321209125
2015,3,"Volkswagen ","Volkswagen up!",217,1.53259410975351
2015,3,"Mitsubishi ","Mitsubishi Outlander",204,1.44077971608164
2015,3,"Suzuki ","Suzuki SX4",187,1.32071473974151
2015,3,"Mazda ","Mazda CX-5",180,1.27127622007204
2015,3,"Ford ","Ford Focus",180,1.27127622007204
2015,3,"Peugeot ","Peugeot 308",168,1.18652447206724
2015,3,"BMW ","BMW X3",159,1.12296066106363
2015,3,"BMW ","BMW 3-serie",154,1.0876474327283
2015,3,"Kia ","Kia Sportage",141,0.995833039056431
2015,3,"Volkswagen ","Volkswagen Polo",139,0.981707747722297
2015,3,"Mercedes-Benz ","Mercedes-Benz C-klasse",133,0.939331873719895
2015,3,"Ford ","Ford Fiesta",125,0.88283070838336
2015,3,"Ford ","Ford Kuga",119,0.840454834380959
2015,3,"BMW ","BMW i3",109,0.76982837771029
2015,3,"Hyundai ","Hyundai i20",106,0.74864044070909
2015,3,"Toyota ","Toyota Prius",99,0.699201921039621
2015,3,"Toyota ","Toyota Avensis",98,0.692139275372555
2015,3,"Mercedes-Benz ","Mercedes-Benz B-klasse",91,0.642700755703086
2015,3,"Volvo ","Volvo V60",70,0.494385196694682
2015,3,"Ford ","Ford S-Max",61,0.43082138569108
2015,3,"Suzuki ","Suzuki Vitara",60,0.423758740024013
2015,3,"Skoda ","Skoda Superb",55,0.388445511688679
2015,3,"BMW ","BMW X1",48,0.33900699201921
2015,3,"Opel ","Opel Astra",31,0.218942015679073
2015,3,"BMW ","BMW X5",29,0.20481672434494
2015,4,"Volkswagen ","Volkswagen Golf",1595,12.4784853700516
2015,4,"Toyota ","Toyota Auris",509,3.98216241589736
2015,4,"Skoda ","Skoda Octavia",460,3.59881082772649
2015,4,"Mazda ","Mazda CX-5",355,2.77734313878892
2015,4,"Volkswagen ","Volkswagen Passat",354,2.76951963698952
2015,4,"Toyota ","Toyota Yaris",330,2.58175559380379
2015,4,"Audi ","Audi A3",327,2.55828508840557
2015,4,"Toyota ","Toyota Rav4",302,2.36269754342044
2015,4,"Mitsubishi ","Mitsubishi Outlander",280,2.19058050383352
2015,4,"Tesla ","Tesla Model S",230,1.79940541386325
2015,4,"Volvo ","Volvo V70",221,1.7289938976686
2015,4,"Ford ","Ford Mondeo",221,1.7289938976686
2015,4,"Volkswagen ","Volkswagen up!",210,1.64293537787514
2015,4,"Ford ","Ford Focus",193,1.50993584728524
2015,4,"Volvo ","Volvo V40",189,1.47864184008762
2015,4,"Volkswagen ","Volkswagen Polo",183,1.43170082929119
2015,4,"Peugeot ","Peugeot 308",181,1.41605382569238
2015,4,"Mercedes-Benz ","Mercedes-Benz B-klasse",178,1.39258332029416
2015,4,"Volvo ","Volvo XC60",174,1.36128931309654
2015,4,"Nissan ","Nissan Leaf",167,1.3065248005007
2015,4,"Mercedes-Benz ","Mercedes-Benz C-klasse",166,1.2987012987013
2015,4,"BMW ","BMW X3",157,1.22828978250665
2015,4,"Renault ","Renault Zoe",154,1.20481927710843
2015,4,"Nissan ","Nissan Qashqai",147,1.1500547645126
2015,4,"Kia ","Kia Sportage",137,1.07181974651854
2015,4,"Volvo ","Volvo V60",128,1.00140823032389
2015,4,"BMW ","BMW i3",102,0.797997183539352
2015,4,"Ford ","Ford Fiesta",92,0.719762165545298
2015,4,"BMW ","BMW 3-serie",91,0.711938663745893
2015,4,"Toyota ","Toyota Prius",72,0.56329212955719
2015,4,"Ford ","Ford Kuga",72,0.56329212955719
2015,4,"Skoda ","Skoda Superb",61,0.47723360976373
2015,4,"Suzuki ","Suzuki Vitara",58,0.453763104365514
2015,4,"BMW ","BMW 2-serie",48,0.37552808637146
2015,4,"Mercedes-Benz ","Mercedes-Benz E-klasse",48,0.37552808637146
2015,4,"BMW ","BMW X1",32,0.250352057580973
2015,4,"Opel ","Opel Astra",30,0.234705053982162
2015,4,"Ford ","Ford S-Max",29,0.226881552182757
2015,4,"Toyota ","Toyota Avensis",25,0.195587544985135
2015,4,"BMW ","BMW X5",23,0.179940541386325
2015,5,"Volkswagen ","Volkswagen Golf",1323,11
2015,5,"Mitsubishi ","Mitsubishi Outlander",399,3.3
2015,5,"Toyota ","Toyota Yaris",371,3.1
2015,5,"Toyota ","Toyota Auris",352,2.9
2015,5,"Tesla ","Tesla Model S",346,2.9
2015,5,"Skoda ","Skoda Octavia",329,2.7
2015,5,"Audi ","Audi A3",303,2.5
2015,5,"Toyota ","Toyota Rav4",296,2.5
2015,5,"Mazda ","Mazda CX-5",286,2.4
2015,5,"Volvo ","Volvo V70",272,2.3
2015,5,"Ford ","Ford Focus",242,2
2015,5,"Volkswagen ","Volkswagen Passat",236,2
2015,5,"Ford ","Ford Mondeo",232,1.9
2015,5,"Volvo ","Volvo V40",211,1.8
2015,5,"Peugeot ","Peugeot 308",196,1.6
2015,5,"Nissan ","Nissan Qashqai",188,1.6
2015,5,"Nissan ","Nissan Leaf",176,1.5
2015,5,"Volvo ","Volvo XC60",152,1.3
2015,5,"Mercedes-Benz ","Mercedes-Benz C-klasse",144,1.2
2015,5,"Volkswagen ","Volkswagen up!",130,1.1
2015,6,"Volkswagen ","Volkswagen Golf",1626,11.4
2015,6,"Tesla ","Tesla Model S",566,4
2015,6,"Mitsubishi ","Mitsubishi Outlander",487,3.4
2015,6,"Renault ","Renault Zoe",431,3
2015,6,"Toyota ","Toyota Yaris",371,2.6
2015,6,"Toyota ","Toyota Rav4",368,2.6
2015,6,"Skoda ","Skoda Octavia",358,2.5
2015,6,"Mazda ","Mazda CX-5",358,2.5
2015,6,"Toyota ","Toyota Auris",336,2.4
2015,6,"Volkswagen ","Volkswagen Passat",308,2.2
2015,6,"Nissan ","Nissan Qashqai",307,2.2
2015,6,"Audi ","Audi A3",292,2.1
2015,6,"Volvo ","Volvo V70",290,2
2015,6,"Ford ","Ford Mondeo",221,1.6
2015,6,"Peugeot ","Peugeot 308",203,1.4
2015,6,"Nissan ","Nissan Leaf",186,1.3
2015,6,"Volkswagen ","Volkswagen up!",180,1.3
2015,6,"Ford ","Ford Focus",174,1.2
2015,6,"Volvo ","Volvo XC60",164,1.2
2015,6,"Mercedes-Benz ","Mercedes-Benz C-klasse",142,1
2015,7,"Volkswagen ","Volkswagen Golf",1542,12.4
2015,7,"Toyota ","Toyota Yaris",401,3.2
2015,7,"Nissan ","Nissan Qashqai",385,3.1
2015,7,"Toyota ","Toyota Rav4",383,3.1
2015,7,"Volkswagen ","Volkswagen Passat",356,2.9
2015,7,"Skoda ","Skoda Octavia",343,2.8
2015,7,"Audi ","Audi A3",321,2.6
2015,7,"Toyota ","Toyota Auris",294,2.4
2015,7,"Mercedes-Benz ","Mercedes-Benz B-klasse",263,2.1
2015,7,"Volvo ","Volvo V70",251,2
2015,7,"Mazda ","Mazda CX-5",248,2
2015,7,"Nissan ","Nissan Leaf",239,1.9
2015,7,"Tesla ","Tesla Model S",222,1.8
2015,7,"Ford ","Ford Mondeo",193,1.6
2015,7,"Peugeot ","Peugeot 308",174,1.4
2015,7,"Ford ","Ford Focus",157,1.3
2015,7,"Mitsubishi ","Mitsubishi Outlander",126,1
2015,7,"Volvo ","Volvo XC60",117,0.9
2015,7,"Volkswagen ","Volkswagen up!",114,0.9
2015,7,"Renault ","Renault Zoe",24,0.2
2015,8,"Volkswagen ","Volkswagen Golf",1414,11.2
2015,8,"Toyota ","Toyota Auris",412,3.3
2015,8,"Skoda ","Skoda Octavia",372,3
2015,8,"Toyota ","Toyota Yaris",338,2.7
2015,8,"Nissan ","Nissan Leaf",338,2.7
2015,8,"Toyota ","Toyota Rav4",314,2.5
2015,8,"Ford ","Ford Mondeo",303,2.4
2015,8,"Volkswagen ","Volkswagen Passat",240,1.9
2015,8,"Mazda ","Mazda CX-5",225,1.8
2015,8,"Tesla ","Tesla Model S",220,1.7
2015,8,"Mercedes-Benz ","Mercedes-Benz B-klasse",220,1.7
2015,8,"Nissan ","Nissan Qashqai",198,1.6
2015,8,"Audi ","Audi A3",198,1.6
2015,8,"Volkswagen ","Volkswagen up!",190,1.5
2015,8,"Ford ","Ford Focus",183,1.5
2015,8,"Volvo ","Volvo V70",162,1.3
2015,8,"Peugeot ","Peugeot 308",145,1.2
2015,8,"Mercedes-Benz ","Mercedes-Benz C-klasse",126,1
2015,8,"Volvo ","Volvo XC60",95,0.8
2015,8,"Mitsubishi ","Mitsubishi Outlander",88,0.7
2015,9,"Volkswagen ","Volkswagen Golf",1102,8.9
2015,9,"Toyota ","Toyota Auris",535,4.3
2015,9,"Nissan ","Nissan Leaf",492,4
2015,9,"Toyota ","Toyota Yaris",364,2.9
2015,9,"Toyota ","Toyota Rav4",314,2.5
2015,9,"Skoda ","Skoda Octavia",311,2.5
2015,9,"BMW ","BMW i3",266,2.1
2015,9,"Mazda ","Mazda CX-5",256,2.1
2015,9,"Nissan ","Nissan Qashqai",246,2
2015,9,"Volvo ","Volvo V70",238,1.9
2015,9,"Mitsubishi ","Mitsubishi Outlander",222,1.8
2015,9,"Ford ","Ford Mondeo",185,1.5
2015,9,"Volkswagen ","Volkswagen Passat",184,1.5
2015,9,"Volkswagen ","Volkswagen up!",180,1.4
2015,9,"Volvo ","Volvo XC60",169,1.4
2015,9,"Ford ","Ford Focus",168,1.4
2015,9,"Mercedes-Benz ","Mercedes-Benz B-klasse",153,1.2
2015,9,"Audi ","Audi A3",148,1.2
2015,9,"Tesla ","Tesla Model S",127,1
2015,9,"Peugeot ","Peugeot 308",112,0.9
2015,10,"Volkswagen ","Volkswagen Golf",1368,10.4
2015,10,"Toyota ","Toyota Auris",574,4.3
2015,10,"Mitsubishi ","Mitsubishi Outlander",527,4
2015,10,"Skoda ","Skoda Octavia",386,2.9
2015,10,"Toyota ","Toyota Yaris",379,2.9
2015,10,"Nissan ","Nissan Leaf",355,2.7
2015,10,"BMW ","BMW i3",326,2.5
2015,10,"Volvo ","Volvo V70",314,2.4
2015,10,"Volkswagen ","Volkswagen Passat",286,2.2
2015,10,"Mazda ","Mazda CX-5",281,2.1
2015,10,"Toyota ","Toyota Rav4",232,1.8
2015,10,"Nissan ","Nissan Qashqai",222,1.7
2015,10,"Tesla ","Tesla Model S",198,1.5
2015,10,"Audi ","Audi A3",192,1.5
2015,10,"Peugeot ","Peugeot 308",170,1.3
2015,10,"Volvo ","Volvo XC60",166,1.3
2015,10,"Ford ","Ford Mondeo",156,1.2
2015,10,"Ford ","Ford Focus",150,1.1
2015,10,"Volkswagen ","Volkswagen up!",137,1
2015,10,"Mercedes-Benz ","Mercedes-Benz B-klasse",108,0.8
2015,11,"Volkswagen ","Volkswagen Golf",1435,11.4
2015,11,"Mitsubishi ","Mitsubishi Outlander",578,4.6
2015,11,"Toyota ","Toyota Auris",450,3.6
2015,11,"Volkswagen ","Volkswagen Passat",358,2.8
2015,11,"Toyota ","Toyota Yaris",334,2.7
2015,11,"Skoda ","Skoda Octavia",310,2.5
2015,11,"Volvo ","Volvo XC60",299,2.4
2015,11,"BMW ","BMW i3",293,2.3
2015,11,"Ford ","Ford Mondeo",282,2.2
2015,11,"Mazda ","Mazda CX-5",262,2.1
2015,11,"Volvo ","Volvo V70",238,1.9
2015,11,"Tesla ","Tesla Model S",225,1.8
2015,11,"Audi ","Audi A3",209,1.7
2015,11,"Nissan ","Nissan Qashqai",162,1.3
2015,11,"Volkswagen ","Volkswagen up!",147,1.2
2015,11,"Mercedes-Benz ","Mercedes-Benz B-klasse",141,1.1
2015,11,"Peugeot ","Peugeot 308",136,1.1
2015,11,"Nissan ","Nissan Leaf",135,1.1
2015,11,"Ford ","Ford Focus",103,0.8
2015,11,"Toyota ","Toyota Rav4",102,0.8
2015,12,"Volkswagen ","Volkswagen Golf",1050,8
2015,12,"Mitsubishi ","Mitsubishi Outlander",561,4.3
2015,12,"BMW ","BMW i3",415,3.2
2015,12,"Volvo ","Volvo XC60",408,3.1
2015,12,"Volvo ","Volvo V70",393,3
2015,12,"Tesla ","Tesla Model S",373,2.9
2015,12,"Skoda ","Skoda Octavia",349,2.7
2015,12,"Mazda ","Mazda CX-5",285,2.2
2015,12,"Toyota ","Toyota Yaris",281,2.1
2015,12,"Toyota ","Toyota Auris",264,2
2015,12,"Volvo ","Volvo V60",251,1.9
2015,12,"Volkswagen ","Volkswagen Passat",198,1.5
2015,12,"Ford ","Ford Mondeo",186,1.4
2015,12,"Audi ","Audi A3",179,1.4
2015,12,"Ford ","Ford Focus",162,1.2
2015,12,"Mercedes-Benz ","Mercedes-Benz B-klasse",159,1.2
2015,12,"Volkswagen ","Volkswagen up!",146,1.1
2015,12,"Nissan ","Nissan Qashqai",119,0.9
2015,12,"Toyota ","Toyota Rav4",74,0.6
2015,12,"Nissan ","Nissan Leaf",19,0.1
2016,1,"Volkswagen ","Volkswagen Golf",998,9.08015649167501
2016,1,"Toyota ","Toyota Rav4",328,2.98425984896734
2016,1,"Toyota ","Toyota Yaris",317,2.88417796378855
2016,1,"Toyota ","Toyota Auris",300,2.72950595942134
2016,1,"BMW ","BMW i3",294,2.67491584023292
2016,1,"Nissan ","Nissan Leaf",284,2.58393230825221
2016,1,"Mazda ","Mazda CX-3",269,2.44745701028114
2016,1,"Volkswagen ","Volkswagen Passat",236,2.14721135474479
2016,1,"Audi ","Audi A3",233,2.11991629515058
2016,1,"Mazda ","Mazda CX-5",223,2.02893276316987
2016,1,"Suzuki ","Suzuki Vitara",219,1.99253935037758
2016,1,"Volvo ","Volvo XC90",215,1.9561459375853
2016,1,"Skoda ","Skoda Octavia",213,1.93794923118915
2016,1,"Ford ","Ford Mondeo",211,1.91975252479301
2016,1,"Renault ","Renault Zoe",197,1.79237558002002
2016,1,"Nissan ","Nissan Qashqai",196,1.78327722682195
2016,1,"Skoda ","Skoda Superb",186,1.69229369484123
2016,1,"Peugeot ","Peugeot 308",176,1.60131016286052
2016,1,"BMW ","BMW X5",170,1.5467200436721
2016,1,"Volkswagen ","Volkswagen up!",165,1.50122827768174
2016,1,"Volvo ","Volvo V60",159,1.44663815849331
2016,1,"Mercedes-Benz ","Mercedes-Benz C-klasse",159,1.44663815849331
2016,1,"Ford ","Ford S-Max",153,1.39204803930489
2016,1,"Mitsubishi ","Mitsubishi Outlander",145,1.31926121372032
2016,1,"Volkswagen ","Volkswagen Polo",144,1.31016286052225
2016,1,"Ford ","Ford Focus",141,1.28286780092803
2016,1,"BMW ","BMW X3",141,1.28286780092803
2016,1,"Audi ","Audi A4",128,1.16458920935311
2016,1,"BMW ","BMW 3-serie",123,1.11909744336275
2016,1,"BMW ","BMW X1",118,1.0736056773724
2016,1,"Mercedes-Benz ","Mercedes-Benz GLC",116,1.05540897097625
2016,1,"Mercedes-Benz ","Mercedes-Benz B-klasse",111,1.0099172049859
2016,1,"Volvo ","Volvo V70",107,0.973523792193613
2016,1,"Tesla ","Tesla Model S",105,0.955327085797471
2016,1,"Ford ","Ford Fiesta",101,0.918933673005186
2016,1,"Ford ","Ford Kuga",96,0.87344190701483
2016,1,"Volvo ","Volvo XC60",96,0.87344190701483
2016,1,"Hyundai ","Hyundai Tucson",95,0.864343553816759
2016,1,"Nissan ","Nissan X-Trail",91,0.827950141024475
2016,1,"Opel ","Opel Astra",89,0.809753434628332
2016,1,"Toyota ","Toyota Avensis",83,0.755163315439905
2016,1,"Audi ","Audi A6",66,0.600491311072696
2016,1,"Volkswagen ","Volkswagen Touran",65,0.591392957874625
2016,1,"Skoda ","Skoda Fabia",63,0.573196251478482
2016,1,"Kia ","Kia Soul",62,0.564097898280411
2016,1,"Peugeot ","Peugeot 2008",60,0.545901191884269
2016,1,"Toyota ","Toyota Prius",55,0.500409425893913
2016,1,"Volvo ","Volvo V40",54,0.491311072695842
2016,1,"Opel ","Opel Mokka",44,0.400327540715131
2016,1,"Kia ","Kia Sportage",41,0.373032481120917
2016,2,"Volkswagen ","Volkswagen Golf",1247,10.2029127802324
2016,2,"Mitsubishi ","Mitsubishi Outlander",553,4.52462772050401
2016,2,"Nissan ","Nissan Leaf",453,3.70643102601866
2016,2,"Toyota ","Toyota Rav4",436,3.56733758795614
2016,2,"Skoda ","Skoda Octavia",399,3.26460481099656
2016,2,"Toyota ","Toyota Auris",332,2.71641302569138
2016,2,"Volkswagen ","Volkswagen Passat",310,2.5364097529046
2016,2,"Toyota ","Toyota Yaris",296,2.42186221567665
2016,2,"Mazda ","Mazda CX-3",250,2.04549173621339
2016,2,"Mazda ","Mazda CX-5",250,2.04549173621339
2016,2,"Audi ","Audi A3",249,2.03730976926853
2016,2,"BMW ","BMW i3",248,2.02912780232368
2016,2,"Skoda ","Skoda Superb",218,1.78366879397807
2016,2,"Ford ","Ford S-Max",216,1.76730486008837
2016,2,"Volvo ","Volvo V70",203,1.66093928980527
2016,2,"Nissan ","Nissan Qashqai",187,1.53002781868761
2016,2,"Toyota ","Toyota Avensis",170,1.3909343806251
2016,2,"Kia ","Kia Soul",158,1.29275077728686
2016,2,"Ford ","Ford Mondeo",157,1.28456881034201
2016,2,"Suzuki ","Suzuki Vitara",156,1.27638684339715
2016,2,"Volvo ","Volvo V60",155,1.2682048764523
2016,2,"Volvo ","Volvo XC90",151,1.23547700867289
2016,2,"Peugeot ","Peugeot 308",140,1.1454753722795
2016,2,"Volkswagen ","Volkswagen up!",138,1.12911143838979
2016,2,"Kia ","Kia Sportage",135,1.10456553755523
2016,2,"Mercedes-Benz ","Mercedes-Benz C-klasse",130,1.06365570283096
2016,2,"Ford ","Ford Focus",126,1.03092783505155
2016,2,"Toyota ","Toyota Prius",124,1.01456390116184
2016,2,"Ford ","Ford Kuga",119,0.973654066437572
2016,2,"Volvo ","Volvo XC60",118,0.965472099492718
2016,2,"BMW ","BMW X1",117,0.957290132547865
2016,2,"BMW ","BMW 3-serie",114,0.932744231713304
2016,2,"Tesla ","Tesla Model S",113,0.92456226476845
2016,2,"Nissan ","Nissan X-Trail",112,0.916380297823597
2016,2,"Volkswagen ","Volkswagen Polo",111,0.908198330878743
2016,2,"BMW ","BMW X5",108,0.883652430044183
2016,2,"Mercedes-Benz ","Mercedes-Benz GLC",106,0.867288496154476
2016,2,"Mercedes-Benz ","Mercedes-Benz B-klasse",106,0.867288496154476
2016,2,"Audi ","Audi A4",102,0.834560628375061
2016,2,"Opel ","Opel Mokka",93,0.760922925871379
2016,2,"BMW ","BMW X3",89,0.728195058091965
2016,2,"Ford ","Ford Fiesta",85,0.695467190312551
2016,2,"Opel ","Opel Astra",84,0.687285223367698
2016,2,"Volvo ","Volvo V40",79,0.64637538864343
2016,2,"Peugeot ","Peugeot 2008",72,0.589101620029455
2016,2,"Skoda ","Skoda Fabia",71,0.580919653084602
2016,2,"Audi ","Audi A6",65,0.53182785141548
2016,2,"Volkswagen ","Volkswagen Touran",65,0.53182785141548
2016,2,"Hyundai ","Hyundai Tucson",54,0.441826215022091
2016,2,"Renault ","Renault Zoe",50,0.409098347242677
2016,3,"Volkswagen ","Volkswagen Golf",1414,10.190990990991
2016,3,"Mitsubishi ","Mitsubishi Outlander",739,5.32612612612613
2016,3,"Nissan ","Nissan Leaf",676,4.87207207207207
2016,3,"Toyota ","Toyota Auris",507,3.65405405405405
2016,3,"Tesla ","Tesla Model S",487,3.5
2016,3,"Volkswagen ","Volkswagen Passat",372,2.68108108108108
2016,3,"Toyota ","Toyota Yaris",361,2.6018018018018
2016,3,"Toyota ","Toyota Rav4",304,2.19099099099099
2016,3,"Renault ","Renault Zoe",291,2.0972972972973
2016,3,"Skoda ","Skoda Octavia",285,2.05405405405405
2016,3,"Audi ","Audi A3",266,1.91711711711712
2016,3,"BMW ","BMW 2-serie",233,1.67927927927928
2016,3,"Mazda ","Mazda CX-5",231,1.66486486486486
2016,3,"Volvo ","Volvo V70",214,1.54234234234234
2016,3,"Toyota ","Toyota Avensis",194,1.3981981981982
2016,3,"Nissan ","Nissan Qashqai",191,1.37657657657658
2016,3,"Skoda ","Skoda Superb",188,1.35495495495495
2016,3,"Suzuki ","Suzuki Vitara",181,1.3045045045045
2016,3,"Mercedes-Benz ","Mercedes-Benz B-klasse",179,1.29009009009009
2016,3,"Ford ","Ford S-Max",178,1.28288288288288
2016,3,"BMW ","BMW i3",177,1.27567567567568
2016,3,"Mercedes-Benz ","Mercedes-Benz C-klasse",159,1.14594594594595
2016,3,"Toyota ","Toyota Prius",153,1.1027027027027
2016,3,"Ford ","Ford Mondeo",153,1.1027027027027
2016,3,"BMW ","BMW X5",149,1.07387387387387
2016,3,"Peugeot ","Peugeot 308",142,1.02342342342342
2016,3,"Kia ","Kia Sportage",141,1.01621621621622
2016,3,"Volvo ","Volvo XC60",141,1.01621621621622
2016,3,"Mazda ","Mazda CX-3",138,0.994594594594595
2016,3,"Volvo ","Volvo V60",132,0.951351351351351
2016,3,"Volvo ","Volvo XC90",128,0.922522522522523
2016,3,"BMW ","BMW X1",126,0.908108108108108
2016,3,"Volkswagen ","Volkswagen up!",124,0.893693693693694
2016,3,"BMW ","BMW 3-serie",124,0.893693693693694
2016,3,"Mercedes-Benz ","Mercedes-Benz E-klasse",123,0.886486486486487
2016,3,"Volkswagen ","Volkswagen Polo",118,0.85045045045045
2016,3,"Ford ","Ford Focus",118,0.85045045045045
2016,3,"Ford ","Ford Fiesta",112,0.807207207207207
2016,3,"BMW ","BMW X3",95,0.684684684684685
2016,3,"Ford ","Ford Kuga",84,0.605405405405405
2016,3,"Opel ","Opel Astra",83,0.598198198198198
2016,4,"Volkswagen ","Volkswagen Golf",1713,12.1351657693398
2016,4,"Volkswagen ","Volkswagen Passat",684,4.84556531595353
2016,4,"Mitsubishi ","Mitsubishi Outlander",569,4.03088693680929
2016,4,"Nissan ","Nissan Leaf",541,3.83253046188722
2016,4,"Toyota ","Toyota Auris",428,3.03202040238028
2016,4,"Skoda ","Skoda Octavia",383,2.71323321054123
2016,4,"Toyota ","Toyota Yaris",362,2.56446585434967
2016,4,"Toyota ","Toyota Rav4",284,2.01190138849532
2016,4,"Audi ","Audi A3",275,1.94814395012751
2016,4,"Volvo ","Volvo V70",232,1.64352507792576
2016,4,"Renault ","Renault Zoe",230,1.62935675828847
2016,4,"Volkswagen ","Volkswagen Polo",227,1.60810427883253
2016,4,"BMW ","BMW i3",222,1.5726834797393
2016,4,"BMW ","BMW 2-serie",205,1.45225276282233
2016,4,"Mazda ","Mazda CX-3",201,1.42391612354775
2016,4,"Mazda ","Mazda CX-5",197,1.39557948427317
2016,4,"Toyota ","Toyota Prius",195,1.38141116463587
2016,4,"Skoda ","Skoda Superb",186,1.31765372626806
2016,4,"Volvo ","Volvo XC90",181,1.28223292717484
2016,4,"Ford ","Ford Mondeo",171,1.21139132898838
2016,4,"Peugeot ","Peugeot 308",170,1.20430716916974
2016,4,"Opel ","Opel Astra",170,1.20430716916974
2016,4,"BMW ","BMW X5",165,1.16888637007651
2016,4,"Mercedes-Benz ","Mercedes-Benz B-klasse",156,1.1051289317087
2016,4,"Suzuki ","Suzuki Vitara",154,1.09096061207141
2016,4,"Volkswagen ","Volkswagen up!",153,1.08387645225276
2016,4,"Toyota ","Toyota Avensis",152,1.07679229243412
2016,4,"Kia ","Kia Sportage",149,1.05553981297818
2016,4,"Ford ","Ford Fiesta",132,0.935109096061207
2016,4,"Volvo ","Volvo XC60",131,0.928024936242562
2016,4,"Nissan ","Nissan Qashqai",126,0.892604137149334
2016,4,"Ford ","Ford S-Max",125,0.885519977330689
2016,4,"Mercedes-Benz ","Mercedes-Benz E-klasse",120,0.850099178237461
2016,4,"Ford ","Ford Focus",109,0.77217342023236
2016,4,"BMW ","BMW X3",108,0.765089260413715
2016,4,"Ford ","Ford Kuga",108,0.765089260413715
2016,4,"Volvo ","Volvo V60",107,0.758005100595069
2016,4,"BMW ","BMW X1",106,0.750920940776424
2016,4,"Mercedes-Benz ","Mercedes-Benz C-klasse",104,0.736752621139133
2016,4,"BMW ","BMW 3-serie",104,0.736752621139133
2016,4,"Tesla ","Tesla Model S",96,0.7
2016,5,"Volkswagen ","Volkswagen Golf",1054,8.19340796019901
2016,5,"Mitsubishi ","Mitsubishi Outlander",553,4.2988184079602
2016,5,"Volkswagen ","Volkswagen Passat",530,4.12002487562189
2016,5,"Toyota ","Toyota Yaris",483,3.75466417910448
2016,5,"Toyota ","Toyota Auris",448,3.48258706467662
2016,5,"Toyota ","Toyota Rav4",414,3.21828358208955
2016,5,"Skoda ","Skoda Octavia",344,2.67412935323383
2016,5,"Nissan ","Nissan Leaf",320,2.48756218905473
2016,5,"Audi ","Audi A3",266,2.06778606965174
2016,5,"Skoda ","Skoda Superb",217,1.68687810945274
2016,5,"Mercedes-Benz ","Mercedes-Benz B-klasse",204,1.58582089552239
2016,5,"Mazda ","Mazda CX-3",200,1.5547263681592
2016,5,"Mazda ","Mazda CX-5",199,1.54695273631841
2016,5,"Toyota ","Toyota Prius",197,1.53140547263682
2016,5,"Opel ","Opel Astra",188,1.46144278606965
2016,5,"BMW ","BMW 2-serie",186,1.44589552238806
2016,5,"Mercedes-Benz ","Mercedes-Benz C-klasse",161,1.25155472636816
2016,5,"Volkswagen ","Volkswagen Polo",159,1.23600746268657
2016,5,"Tesla ","Tesla Model S",156,1.21268656716418
2016,5,"Peugeot ","Peugeot 308",152,1.18159203980099
2016,5,"Volvo ","Volvo V70",144,1.11940298507463
2016,5,"Ford ","Ford Mondeo",137,1.06498756218905
2016,5,"Volkswagen ","Volkswagen up!",135,1.04944029850746
2016,5,"Nissan ","Nissan Qashqai",132,1.02611940298507
2016,5,"Ford ","Ford S-Max",132,1.02611940298507
2016,5,"Volvo ","Volvo XC90",126,0.979477611940299
2016,5,"Toyota ","Toyota Avensis",123,0.95615671641791
2016,5,"BMW ","BMW i3",120,0.932835820895522
2016,5,"Suzuki ","Suzuki Vitara",93,0.72294776119403
2016,5,"Renault ","Renault Zoe",64,0.497512437810945
2016,6,"Volkswagen ","Volkswagen Golf",1056,7.71873401067174
2016,6,"Mitsubishi ","Mitsubishi Outlander",590,4.31255025217455
2016,6,"Volkswagen ","Volkswagen Passat",463,3.38425553687596
2016,6,"Toyota ","Toyota Auris",435,3.17959213507785
2016,6,"Renault ","Renault Zoe",398,2.90914406841605
2016,6,"Toyota ","Toyota Yaris",391,2.85797821796652
2016,6,"Skoda ","Skoda Octavia",328,2.39748556392077
2016,6,"Toyota ","Toyota Rav4",324,2.36824793509246
2016,6,"Nissan ","Nissan Leaf",318,2.32439149185001
2016,6,"Tesla ","Tesla Model S",284,2.07587164680944
2016,6,"Mazda ","Mazda CX-5",252,1.84197061618303
2016,6,"Toyota ","Toyota Prius",246,1.79811417294057
2016,6,"Audi ","Audi A3",241,1.7615671369052
2016,6,"Opel ","Opel Astra",225,1.64461662159199
