"classe","roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z"
"A",129,28,2.61,21,-0.43,-0.03,-0.46,-46,69,-184,1,569,-389,-6.61,9.48,-1.12,3,-0.21,-0.24,0.15,-5,-11,24,-419,317,496,-41.30257816,16.72049092,112.1293364,10,0.51,-0.13,-0.36,17,-41,92,479,-565,-18,80.9,-0.62,107,34,-0.02,0.08,-0.23,155,229,-186,-157,764,683
"A",129,28,2.63,21,-0.42,-0.03,-0.44,-44,73,-182,3,567,-405,-5.69,7.5,-6.4,3,-0.22,-0.24,0.16,-5,-11,24,-411,318,494,-24.90096638,9.658481907,130.2965511,10,0.47,-0.13,-0.25,9,-23,90,476,-564,-10,80.5,-0.92,107,33,0.24,0.08,0.05,160,217,-177,-153,752,690
"A",129,27.9,2.66,21,-0.4,-0.02,-0.44,-46,68,-185,7,569,-400,-5.23,6.64,-9.17,3,-0.21,-0.24,0.18,-5,-12,25,-410,318,497,-31.12177532,7.151182966,125.0925881,10,0.48,-0.13,-0.28,7,-30,93,482,-568,-13,80.9,-1.03,108,34,0.31,0.06,0.11,165,233,-177,-150,757,682
"A",129,27.8,2.69,21,-0.43,-0.02,-0.44,-47,72,-183,2,568,-401,-4.66,5.39,-13.4,3,-0.24,-0.22,0.15,-6,-11,25,-413,323,501,-34.6898822,14.04543456,119.4286364,10,0.47,-0.11,-0.25,14,-34,93,475,-567,-9,81.1,-0.77,108,34,0.18,-0.08,-0.07,144,235,-188,-154,756,690
"A",129,27.9,2.49,20,-0.47,-0.02,-0.44,-45,69,-183,9,574,-411,-4.86,2.88,-21.5,4,-0.37,-0.06,-0.2,5,-9,35,-416,311,504,-23.77884455,13.35356588,129.6804467,10,0.4,-0.14,-0.16,13,-23,94,476,-571,-9,80.1,-0.47,108,33,0.21,0.02,-0.07,166,219,-179,-159,757,696
"A",129,27.9,2.43,21,-0.47,-0.02,-0.46,-45,70,-184,8,564,-398,-5.02,2.34,-22.8,3,-0.37,-0.1,-0.18,8,-10,31,-403,323,504,-30.23303463,5.958438422,126.2283312,10,0.43,-0.18,-0.16,6,-30,96,483,-559,-11,80.1,-0.56,108,34,0.22,0.1,-0.03,170,226,-180,-161,768,704
"A",129,27.9,2.32,21,-0.47,-0.02,-0.46,-46,69,-185,0,571,-399,-4.97,0.71,-27.1,3,-0.37,-0.18,0.08,2,-10,29,-397,312,507,-30.13864614,11.51619152,124.6851561,11,0.45,-0.11,-0.25,12,-31,99,488,-559,-22,80,-0.83,109,33,0.18,0.06,-0.1,155,229,-176,-159,757,706
"A",129,27.8,1.97,20,-0.45,-0.02,-0.44,-44,68,-183,7,571,-401,-1.95,-2.78,-48.3,3,-0.19,-0.22,0.11,0,-10,25,-396,316,508,-26.97447709,15.28721363,125.8836028,11,0.51,-0.06,-0.28,16,-28,100,485,-557,-20,78.4,-2.57,109,31,0.18,0.13,0.13,150,209,-155,-148,763,730
"A",128,27.9,1.61,20,-0.5,-0.02,-0.46,-40,69,-182,-5,563,-401,-1.21,-3.77,-60,3,-0.18,-0.22,0.08,-1,-7,27,-405,317,506,-26.72625746,15.14885713,126.1730906,11,0.51,-0.1,-0.34,16,-28,101,481,-563,-19,80.6,-2.61,109,30,0.14,0.02,0.36,140,210,-158,-135,752,689
"A",128,27.8,1.52,21,-0.47,-0.02,-0.48,-43,69,-187,3,566,-401,-1.12,-3.96,-63.3,3,-0.16,-0.21,0.05,-1,-8,29,-397,318,517,-24.1,17,127.4,10,0.5,-0.11,-0.34,17,-24,96,479,-565,-16,81.5,-2.61,109,33,0.06,-0.02,0.3,147,239,-167,-136,755,674
"A",128,27.8,1.49,21,-0.47,-0.02,-0.46,-41,69,-186,0,565,-391,-1.09,-4.02,-65,3,-0.14,-0.21,0.05,-1,-8,27,-396,319,505,-23.90482641,16.85142129,127.640179,10,0.48,-0.11,-0.31,17,-24,97,486,-562,-19,81.8,-2.48,108,34,0,-0.13,0.2,155,246,-170,-134,749,667
"A",128,27.9,0.97,21,-0.5,-0.03,-0.48,-43,70,-184,-3,567,-401,-0.36,-4.54,-80.6,3,-0.14,-0.19,0.08,-1,-9,27,-408,319,510,-21.48873438,15.82701621,130.2423865,11,0.45,-0.13,-0.15,17,-23,104,489,-564,-25,83.4,-0.8,106,36,-0.1,-0.1,0.03,148,245,-201,-128,730,631
"A",128,27.9,0.73,20,-0.48,-0.03,-0.48,-43,69,-182,-3,569,-386,-0.28,-4.67,-86.5,3,-0.14,-0.21,0.08,1,-10,28,-411,313,505,-33.90380305,6.656515393,122.4765674,11,0.48,-0.02,-0.31,7,-35,99,487,-557,-21,83,-0.31,104,36,-0.39,-0.13,-0.21,160,241,-210,-135,724,630
"A",128,27.9,0.71,20,-0.48,-0.02,-0.48,-43,71,-181,-1,569,-396,-0.24,-4.72,-88,3,-0.14,-0.19,0.1,-2,-10,25,-413,319,495,-35.72457464,4.727371449,121.0155682,11,0.51,0,-0.33,5,-37,99,476,-557,-20,82.8,-0.3,103,36,-0.37,-0.06,-0.23,159,232,-206,-132,726,618
"A",127,28,0.36,20,-0.48,-0.03,-0.51,-40,70,-182,3,567,-392,0.09,-5.09,-96.2,3,-0.18,-0.22,0.13,-2,-9,25,-408,319,491,-31.9341351,12.03265188,122.8016055,11,0.51,-0.1,-0.39,13,-34,102,478,-562,-19,81.9,0.3,101,36,-0.19,-0.06,-0.13,159,234,-212,-127,731,626
"A",127,27.3,1.7,20,-0.39,-0.05,-0.43,-43,71,-180,3,574,-388,1.05,-6.3,-120,3,-0.24,-0.22,0.15,-6,-10,25,-415,319,486,-29.156649,10.92510822,125.8297785,10,0.43,-0.08,-0.2,11,-29,96,471,-562,-26,77.6,3.45,106,33,0.58,0.1,-0.1,143,210,-203,-171,745,712
"A",127,27.7,1.45,20,-0.48,-0.03,-0.44,-44,67,-182,-1,571,-397,1.58,-10.8,-130,5,-0.58,0.03,0.05,11,5,50,-380,319,519,-31.86071689,13.74769487,122.1846784,10,0.43,-0.13,-0.26,14,-32,96,473,-562,-26,77.8,-0.49,109,32,0,0.16,-0.26,164,215,-153,-156,756,734
"A",127,27.8,1.29,21,-0.48,-0.02,-0.44,-46,67,-184,-3,565,-399,1.59,-12.8,-131,6,-0.67,0.1,0,12,7,61,-360,328,520,-32.56146662,11.65880241,122.3470429,11,0.47,-0.11,-0.25,12,-33,97,482,-569,-16,77.3,-1.2,109,29,-0.02,0.19,-0.11,149,190,-144,-150,758,731
"A",127,27.9,1.13,21,-0.5,-0.02,-0.46,-45,73,-183,2,565,-396,1.54,-14.6,-131,7,-0.79,0.13,0,17,6,67,-332,326,526,-29.12279793,11.90932019,125.4825168,10,0.45,-0.14,-0.28,12,-29,96,479,-565,-27,77.4,-1.86,109,28,0.11,0.27,0.07,146,181,-141,-142,749,742
"A",127,27.9,0.98,21,-0.48,-0.02,-0.44,-46,67,-185,-2,570,-392,1.53,-16.7,-132,8,-0.93,0.18,0.05,21,9,73,-311,327,544,-31.57488074,13.05924444,122.7356898,10,0.45,-0.11,-0.26,13,-31,94,479,-562,-23,78,-2.51,109,28,0.21,0.29,0.21,136,199,-139,-138,750,728
"A",127,28,0.87,20,-0.5,-0.02,-0.44,-46,73,-181,-4,565,-385,1.58,-19.2,-132,9,-1.04,0.22,0.08,27,14,83,-288,330,558,-24.69816267,15.33998501,127.8344872,10,0.47,-0.11,-0.28,15,-24,94,485,-571,-24,78.6,-3.07,109,31,0.22,0.21,0.23,143,221,-143,-132,743,724
"A",127,28,0.33,20,-0.45,0,-0.48,-42,68,-177,-4,574,-392,-0.25,-31.7,-131,14,-1.54,0.45,-0.15,60,33,115,-124,320,588,-28.32995723,15.03110155,124.8116752,10,0.47,-0.08,-0.25,15,-28,95,483,-561,-32,80.2,-2.29,109,33,0.05,-0.19,0.11,159,231,-153,-131,751,700
"A",127,28,0.3,20,-0.43,-0.02,-0.48,-41,69,-180,-6,574,-371,-1.42,-35.7,-130,15,-1.64,0.47,-0.13,72,27,125,-72,306,598,-30.92261902,13.22579446,123.2727783,10,0.47,-0.1,-0.23,13,-30,93,486,-568,-31,80.6,-1.52,108,34,0.06,-0.37,0.13,170,236,-162,-131,746,687
"A",127,27.8,0.4,20,-0.4,-0.03,-0.48,-43,68,-181,-7,575,-392,-2.55,-39.7,-128,16,-1.77,0.5,-0.03,82,33,133,-16,310,596,-29.99341189,12.25648134,124.5327407,10,0.48,-0.1,-0.25,12,-29,93,484,-558,-31,81,-0.7,108,34,0.14,-0.29,0.11,159,226,-180,-142,752,677
"A",127,27.8,0.46,20,-0.4,-0.02,-0.46,-45,70,-182,1,576,-393,-3.96,-44.3,-127,18,-1.93,0.51,0,92,32,142,39,295,596,-31.13202999,15.87645794,121.8867322,10,0.47,-0.11,-0.26,16,-31,95,476,-566,-27,81.4,-0.05,108,33,0.16,-0.27,0.16,153,223,-184,-145,755,680
"A",127,27.7,0.46,20,-0.42,-0.02,-0.46,-47,70,-179,1,580,-387,-5.84,-49.2,-124,19,-2.09,0.55,0.03,109,34,150,105,282,606,-27.56427992,13.65063112,126.1603006,10,0.48,-0.11,-0.26,14,-28,98,479,-561,-28,82,0.59,108,34,0.11,-0.22,0.2,151,229,-190,-148,749,668
"A",126,27.8,0.35,20,-0.45,-0.03,-0.49,-42,67,-175,-1,581,-386,-14.9,-62.2,-115,23,-2.3,0.58,-0.07,171,25,146,280,246,554,-26.06187616,16.9289527,125.7842052,10,0.48,-0.13,-0.25,17,-26,96,481,-554,-32,83,1.84,107,34,0.03,-0.21,0.13,149,223,-197,-155,752,657
"A",127,27.2,0.88,20,-0.37,-0.03,-0.41,-41,70,-180,7,576,-378,-133,-67.4,7.25,37,-1.57,0.29,-0.03,354,-1,74,683,96,242,-31.22150662,14.44869087,122.4688068,11,0.55,-0.14,-0.36,15,-32,98,487,-559,-36,86,5.15,107,34,0.48,0.05,0.38,146,232,-196,-181,757,623
"A",127,27,1.18,20,-0.4,-0.03,-0.41,-44,72,-179,7,577,-387,-145,-58.1,17.6,41,-1.85,0.37,-0.13,392,-13,70,722,53,138,-30.93262749,14.31842006,122.7915268,11,0.56,-0.11,-0.43,15,-32,99,494,-554,-33,86.7,4.82,107,35,-0.03,0.11,-0.21,136,249,-193,-182,756,621
"A",127,27,0.93,21,-0.48,-0.02,-0.48,-46,69,-186,9,571,-394,-149,-40.4,25.3,45,-2.14,0.43,0.51,426,-59,-81,743,-17,-75,-25.25383654,19.10557965,125.1568168,10,0.48,-0.19,-0.34,19,-25,95,493,-560,-25,86.2,4.2,106,34,0.26,0.22,0.16,137,232,-190,-177,751,619
"A",127,27.1,0.85,21,-0.5,-0.02,-0.46,-46,67,-184,10,570,-386,-149,-38,26,46,-1.98,0.37,0.41,434,-64,-89,738,-32,-107,-26.21914504,19.05650281,124.3978223,10,0.48,-0.19,-0.36,19,-26,95,491,-558,-36,86.5,4,106,35,0.26,0.18,0.15,137,247,-194,-176,751,611
"A",126,27.6,-1.03,20,-0.58,0,-0.51,-39,70,-183,0,577,-388,-151,-46.7,25.3,43,1.43,-1.12,-0.05,417,-45,-28,743,30,5,-26.11310578,21.00662496,123.2513694,10,0.29,-0.21,-0.23,21,-26,95,511,-531,-51,87.2,3.58,106,34,0.26,0.05,0.34,141,238,-191,-167,746,604
"A",125,27.7,-1.21,20,-0.58,0,-0.52,-37,69,-181,0,577,-385,-152,-49.1,25.5,42,1.48,-1.17,-0.07,407,-45,-33,743,46,42,-23.3032811,14.48367445,129.4989904,11,0.31,-0.16,-0.25,15,-24,100,508,-543,-44,87.7,3.46,106,35,0.21,0.1,0.33,142,249,-192,-169,742,601
"A",124,27.6,-2.07,20,-0.48,-0.02,-0.51,-35,71,-175,-2,580,-381,-162,-71.5,34.7,36,1.72,-1.25,0.03,345,6,82,640,177,255,-10.13159954,23.82472522,131.1127929,9,0.26,-0.1,-0.36,21,-9,86,512,-534,-70,89.3,3.05,105,36,0.08,-0.03,0,147,252,-191,-152,739,574
"A",125,26.7,-1.17,20,-0.34,-0.05,-0.41,-45,71,-174,6,574,-364,51,-74.3,-180,23,2.34,-1.28,-0.21,161,32,157,291,309,522,-12.33751129,32.8938578,121.782729,7,-0.08,-0.19,-0.13,21,-8,61,521,-524,-98,89.3,3.23,105,34,0.22,-0.03,-0.02,147,228,-198,-151,742,576
"A",125,26.5,-0.94,20,-0.42,-0.03,-0.44,-42,70,-180,-1,577,-374,38.2,-24.9,-174,7,-0.47,-0.02,-0.18,7,-1,64,-409,330,488,-11.37971237,30.76338974,124.1480907,8,0.66,-0.19,-0.39,24,-9,75,514,-536,-92,90.4,3.34,105,34,0.08,-0.05,-0.05,145,232,-194,-164,746,579
"A",125,26.3,-0.75,20,-0.4,-0.03,-0.48,-38,67,-176,7,587,-372,41,-38.9,174,13,-1.83,0.4,-0.21,36,21,122,-240,317,579,-19.87536066,23.44327891,126.0995932,9,0.59,0.03,-0.41,20,-17,82,510,-543,-74,90.5,3.58,103,35,0.08,0.02,-0.05,142,239,-194,-160,743,564
"A",125,26.2,-0.6,20,-0.45,-0.03,-0.48,-41,70,-174,4,584,-381,67.4,-65.2,138,21,-2.5,0.59,-0.13,132,15,161,194,241,597,-6.954070232,32.53384171,123.7568532,7,0.39,-0.08,0.02,23,-5,68,500,-549,-88,90.2,3.89,103,36,0.27,-0.14,0.03,152,247,-193,-158,739,575
"A",124,26.2,-0.74,19,-0.43,-0.03,-0.46,-40,70,-172,5,577,-373,96.9,-69.9,105,23,-2.55,0.58,-0.05,164,8,159,339,198,549,-36.87142444,16.34961205,116.422081,9,0.58,0.06,-0.2,14,-31,79,490,-558,-80,91.2,4.95,104,35,0.31,-0.14,0.15,126,246,-196,-173,746,557
"A",124,26.2,-0.8,20,-0.42,-0.03,-0.44,-38,69,-175,8,577,-378,131,-66.5,69,28,-2.68,0.43,0.28,234,5,146,499,174,460,-37.45408853,17.30245134,115.4550244,9,0.61,0.19,-0.26,16,-34,85,481,-566,-67,91,5.74,104,35,-0.03,-0.14,-0.21,137,247,-197,-178,749,573
"A",124,26.1,-0.74,19,-0.39,-0.03,-0.44,-41,66,-171,7,581,-381,143,-62.3,56.6,30,-2.7,0.45,0.2,258,6,149,558,152,404,-12.58023171,30.10961574,124.2936993,9,0.61,0.03,-0.39,26,-11,83,482,-572,-56,90.4,6.09,103,34,-0.1,-0.11,-0.26,145,231,-192,-178,748,573
"A",125,26.1,-0.7,20,-0.39,-0.03,-0.43,-42,71,-174,6,577,-380,151,-57.3,46.9,31,-2.76,0.58,0.13,276,5,137,607,129,340,36.25102845,48.48495674,94.51173878,10,0.48,-0.32,-0.11,46,35,80,487,-562,-58,89.9,6.11,102,34,0,0.03,-0.18,151,225,-188,-187,751,580
"A",125,25.8,-0.09,20,-0.4,-0.03,-0.43,-41,70,-179,2,575,-370,170,-21.6,14.7,44,-2.18,0.58,-0.18,407,-86,-109,738,-8,-74,-11.14724311,21.40002026,132.8696793,10,0.37,-0.19,0,21,-11,96,511,-538,-32,89.9,5.77,102,34,0.11,0.03,-0.03,146,238,-188,-172,746,575
"A",125,25.8,-0.03,20,-0.4,-0.03,-0.44,-42,73,-175,9,582,-387,170,-19.4,13.3,45,-1.88,0.45,-0.2,413,-92,-134,734,-23,-99,-17.93260872,15.92198847,132.9824637,10,0.43,-0.18,-0.08,16,-18,98,515,-531,-17,89.9,5.73,102,34,0.13,0.03,-0.02,142,237,-189,-176,753,581
"A",125,26.1,-0.57,20,-0.51,0,-0.44,-43,71,-179,9,577,-387,170,-21.5,16.1,43,1.38,-1,0,417,-54,-34,748,11,-30,-26.10520462,15.9504466,126.2902272,10,0.59,-0.08,-0.48,16,-26,96,511,-527,-22,90.2,5.12,102,35,0.11,0.05,-0.05,144,240,-191,-160,747,575
"A",125,26.1,-0.71,21,-0.53,-0.02,-0.46,-44,73,-182,3,577,-382,169,-23,17.5,43,1.43,-1.01,-0.05,415,-53,-26,746,20,-19,-30.13864614,11.51619152,124.6851561,11,0.64,-0.02,-0.56,12,-31,99,515,-533,-27,90.2,5.08,101,34,0.13,0.03,-0.03,142,240,-190,-168,742,572
"A",125,26.2,-0.98,20,-0.53,-0.02,-0.46,-40,68,-180,6,579,-383,167,-25.8,20.2,43,1.46,-1.04,0.07,415,-51,10,743,49,36,-26.18454065,13.98433908,127.2381283,10,0.66,0.08,-0.67,14,-26,96,510,-538,-33,90.2,4.88,102,34,0.14,0.1,-0.03,142,238,-191,-167,749,579
"A",125,26.3,-1.09,20,-0.53,-0.02,-0.46,-39,67,-180,7,580,-383,167,-27.4,21.9,42,1.45,-1.08,0.2,411,-32,16,744,63,59,-21.22144503,14.41063323,131.302721,11,0.67,0.08,-0.69,15,-22,101,510,-536,-28,90.2,4.78,102,34,0.16,0.08,-0.02,144,237,-192,-172,739,574
"A",125,26.4,-1.51,20,-0.53,-0.02,-0.46,-42,72,-177,8,573,-384,164,-32.5,28.9,39,1.4,-1.14,0.28,381,1,51,709,122,157,-23.24330015,15.07963648,129.2203068,10,0.63,0.11,-0.61,15,-23,96,496,-548,-52,90.4,4.49,102,35,0.13,0.06,-0.03,141,241,-192,-158,742,575
"A",124,26.5,-1.8,20,-0.56,-0.02,-0.46,-42,71,-179,-1,582,-381,162,-35,32.5,37,1.41,-1.03,0.07,362,-3,51,695,139,185,-31.57247928,13.74198321,122.4537794,11,0.61,0.11,-0.59,15,-34,103,493,-556,-51,90.4,4.4,102,34,0.13,0.03,-0.03,141,238,-194,-164,748,572
"A",124,25.9,-1.79,20,-0.42,-0.03,-0.44,-43,71,-175,7,580,-371,128,-36.9,53.4,27,-2.62,0.47,0.16,233,6,129,489,205,442,-40.33116843,2.242853548,116.678845,9,0.45,-0.08,0.03,2,-35,82,514,-533,-84,146,86.7,168,27,0.4,-1.72,-0.26,-150,145,-165,-708,263,509
"A",124,25.9,-1.79,20,-0.42,-0.03,-0.43,-41,71,-176,2,582,-382,137,-29.1,37.4,32,-2.34,0.48,-0.02,295,-2,97,618,162,309,-18.77108875,23.26108423,126.9682014,9,0.5,-0.05,-0.1,21,-17,87,509,-532,-76,-123,80.7,-99.2,28,0.51,-1.49,-0.07,-197,107,-150,-678,130,447
"A",124,25.9,-1.75,20,-0.42,-0.03,-0.43,-39,69,-174,3,582,-370,140,-23.5,28.9,36,-2.34,0.42,0.2,341,-11,87,682,128,233,-3.339109769,32.86025154,124.0373679,9,0.42,-0.14,-0.02,29,-3,85,516,-537,-60,-116,74.3,-93.3,31,0.59,-1.65,-0.08,-231,117,-163,-663,48,387
"A",125,25.5,-1.18,20,-0.35,-0.03,-0.43,-41,71,-176,8,584,-380,146,-6.28,6.69,43,-2.41,0.66,0.15,417,-54,-28,743,33,-35,10.72149359,34.09739688,121.2040567,8,0.24,-0.26,-0.08,25,8,70,525,-519,-52,-111,51.1,-84.4,29,0.47,-1.69,-0.46,-162,-143,-191,-486,-294,182
"A",125,25.4,-0.79,20,-0.39,-0.03,-0.44,-45,70,-177,6,580,-385,148,1.41,-2.22,45,-1.19,0.22,0.28,411,-86,-136,718,-19,-131,-15.19988976,24.20972947,128.3301179,8,0.48,0.02,-0.23,19,-12,76,522,-516,-59,-113,48,-88.2,33,0.14,0.43,-0.03,-199,-110,-228,-465,-332,143
"A",125,25.4,-0.74,20,-0.42,-0.02,-0.44,-44,71,-180,8,578,-382,149,2.55,-3,45,-0.31,-0.14,0.16,417,-97,-124,720,-27,-159,-12.89068249,18.31346174,134.5994803,10,0.59,0.03,-0.33,17,-12,91,523,-520,-44,-114,50.6,-89.9,30,-0.22,1.19,-0.05,-181,-84,-210,-493,-303,162
"A",125,25.6,-1.04,20,-0.48,-0.02,-0.44,-43,68,-180,9,576,-385,150,-1.5,5.6,43,1.48,-1.01,0.08,412,-53,-40,739,20,-28,-20.155598,22.56565297,126.5859047,9,0.77,-0.1,-0.52,19,-17,81,517,-521,-37,-115,65.5,-98.7,28,-0.45,1.78,0.46,-196,8,-187,-612,-81,311
"A",124,26.4,-3.02,20,-0.51,-0.02,-0.49,-40,70,-174,6,579,-379,142,-22,54.5,29,1.83,-1.06,0.05,231,57,159,391,319,463,-14.91441399,21.39014477,130.8692097,10,0.45,-0.06,-0.54,20,-14,91,512,-538,-73,87.8,55.4,86.8,34,-0.35,3,0.46,-2,305,-133,-627,643,673
"A",124,26,-2.8,19,-0.32,-0.05,-0.41,-36,70,-172,4,586,-375,134,-27.1,77.3,18,1.46,-1,0.25,131,38,115,112,376,540,-8.174622676,28.37532037,127.4870288,9,0.34,-0.19,-0.34,24,-7,82,511,-531,-90,89.8,31.2,80.6,36,-0.24,1.57,0.18,24,320,-152,-423,766,662
"A",124,25.7,-2.21,20,-0.34,-0.06,-0.43,-46,72,-175,10,579,-387,128,-28.6,90.2,13,1.59,-0.92,0,76,21,102,-55,385,553,-14.39354296,31.83055814,121.9342258,8,0.08,-0.16,-0.26,24,-11,72,519,-526,-89,87.9,20,77.8,34,-0.58,1.7,-0.11,95,281,-162,-322,782,683
"A",124,25.6,-1.72,20,-0.4,-0.03,-0.44,-40,70,-176,6,582,-361,119,-28.5,110,9,0.83,-0.69,0.15,20,27,84,-296,379,509,-25.42365425,23.69505313,121.9588435,6,-0.02,0.26,-0.28,14,-15,56,508,-541,-157,90.2,8.18,79.7,35,0.42,0.37,0.57,95,280,-166,-199,764,628
"A",124,25.6,-1.55,20,-0.39,-0.03,-0.44,-40,69,-178,0,588,-367,118,-27.9,113,7,0.63,-0.59,0.23,20,9,70,-325,370,493,5.145715536,20.72175762,135.7104011,6,0.31,0.31,-0.3,12,3,57,498,-545,-157,91.4,7.34,81.4,36,0.48,0.27,0.36,98,288,-174,-188,751,611
"A",124,25.9,-1.57,20,-0.5,-0.02,-0.46,-42,71,-177,2,580,-384,104,-26.3,126,5,-0.32,0,-0.3,1,7,51,-405,354,470,-21.31939702,34.53565673,116.0137666,7,0.67,-0.32,0.05,24,-15,65,517,-534,-100,94.6,17.8,90.4,38,0.51,-1.51,0,73,323,-173,-285,771,598
"A",124,26,-2.02,20,-0.47,-0.02,-0.46,-39,72,-174,6,570,-382,103,-26.3,121,8,-1.19,0.31,-0.26,4,12,76,-344,348,512,-8.46040023,33.20064483,122.7368705,8,0.55,-0.37,-0.43,27,-7,78,530,-515,-96,96.1,31.3,95.5,38,0.58,-2.07,-0.2,40,337,-161,-425,747,585
"A",124,26,-2.1,20,-0.45,-0.02,-0.48,-35,73,-177,5,582,-373,104,-26.4,119,9,-1.33,0.34,-0.25,16,16,84,-337,344,508,-12.18452285,25.94953259,128.291233,8,0.45,-0.27,-0.28,19,-9,71,533,-517,-98,96.5,34,96.6,37,0.61,-2.22,-0.2,31,325,-160,-429,741,584
"A",124,25.9,-2.15,20,-0.43,-0.03,-0.48,-40,71,-175,2,579,-375,108,-25.9,110,12,-1.85,0.37,0.21,35,29,111,-234,348,548,-11.42270931,29.55638428,125.2671998,8,0.53,-0.18,-0.25,23,-9,75,527,-510,-103,99.5,45.4,101,36,0.61,-2.42,-0.16,2,307,-168,-545,679,553
"A",124,26.1,-2.1,19,-0.43,-0.05,-0.44,-42,69,-171,1,579,-366,118,-23.4,90.1,17,-2.28,0.88,-0.38,76,46,142,8,349,575,-26.97447709,15.28721363,125.8836028,8,0.55,-0.05,-0.23,12,-21,75,534,-517,-92,112,65.2,116,35,0.47,-2.47,-0.3,-88,283,-178,-654,499,491
"A",124,26.2,-2.24,20,-0.45,-0.03,-0.46,-40,72,-173,7,583,-368,123,-19.3,68.7,21,-2.7,0.71,0.13,148,25,143,267,281,541,-3.118577354,29.52928554,127.3762025,10,0.31,0,-0.07,28,-3,92,526,-508,-80,159,79.6,167,31,0.39,-2.49,-0.38,-141,220,-162,-697,275,444
"A",123,26.4,-2.86,20,-0.47,-0.03,-0.43,-40,70,-174,2,578,-380,132,-3.56,31.3,32,-2.71,0.75,0.1,304,9,94,636,161,287,19.39996805,42.20904076,110.0934776,8,0.59,0.02,-0.36,34,16,74,512,-539,-77,-120,52.1,-108,28,0.82,-2.36,-0.11,-156,-80,-213,-520,-244,165
"A",123,26.4,-3.02,19,-0.45,-0.02,-0.44,-40,71,-172,6,583,-366,133,-0.46,25.1,34,-2.75,0.71,0.26,326,-2,82,692,125,192,-5.911610765,28.7537902,127.690275,9,0.43,-0.1,-0.16,24,-5,81,511,-532,-74,-119,46.6,-107,31,0.8,-1.83,0.05,-139,-149,-220,-472,-327,117
"A",123,26.2,-2.86,19,-0.39,-0.02,-0.43,-37,70,-171,4,577,-375,134,6.18,12.6,39,-2.59,0.71,0.44,376,-12,33,737,84,67,-18.45174989,29.07547537,122.3496739,9,0.29,-0.11,0.1,25,-16,82,516,-532,-75,-119,44.5,-107,32,-0.18,0.64,-0.13,-148,-134,-244,-457,-353,108
"A",124,25.5,-2.08,20,-0.4,-0.03,-0.43,-45,71,-177,15,581,-368,132,20.9,-10.9,46,-0.18,-0.4,0.08,424,-71,-137,716,-9,-204,-3.33251073,25.83081541,131.0249448,9,0.4,-0.13,-0.08,23,-3,87,516,-530,-61,-130,70.7,-127,28,-0.58,1.85,0.03,-213,64,-167,-656,24,363
"A",124,25.9,-2.51,20,-0.51,-0.02,-0.44,-41,71,-178,11,586,-373,135,19.4,1.49,43,1.51,-0.95,-0.03,413,-35,-57,740,61,-74,-18.73420155,23.49661837,126.8050375,9,0.55,-0.06,-0.3,20,-16,82,529,-527,-57,158,81.4,157,32,-0.35,1.72,0.07,-228,150,-162,-704,279,507
"A",124,26.2,-2.93,20,-0.55,-0.03,-0.46,-42,72,-178,-1,587,-379,140,16.8,14.1,39,1.7,-1.27,0.25,383,-22,-20,720,128,59,-10.35718999,24.36391929,130.5228871,9,0.5,-0.21,-0.07,21,-9,84,526,-527,-39,108,73.7,105,26,-0.31,1.96,0.1,-125,168,-151,-702,432,584
"A",123,26.7,-3.83,19,-0.55,-0.03,-0.51,-39,71,-173,2,580,-374,145,10.3,36.5,31,1.94,-1.4,-0.21,293,37,85,590,267,281,-4.290505956,21.61384063,135.0307522,10,0.61,-0.06,-0.57,20,-4,91,532,-522,-46,94.4,50.8,85,32,-0.11,2.25,0.49,-43,277,-144,-601,672,659
"A",122,26.8,-4.24,19,-0.42,-0.03,-0.43,-33,68,-165,-2,578,-361,147,4.34,53.5,26,1.83,-1.43,0.16,210,72,125,401,336,428,-16.96742855,22.34862204,128.8429864,10,0.64,-0.11,-0.49,21,-16,91,523,-518,-57,93,34.2,78.4,38,-0.55,1.88,0.1,13,333,-157,-441,761,675
"A",123,26.2,-3.26,20,-0.42,-0.03,-0.44,-42,69,-176,5,581,-379,143,-8.24,90,15,1.4,-0.87,-0.07,87,29,117,-94,390,541,-5.094543673,29.7163868,126.9032601,8,0.14,-0.11,-0.36,23,-4,75,519,-531,-94,91.2,4.95,74.8,35,-0.16,0.98,0.11,138,270,-161,-147,751,643
