"Year","Month","Make","Quantity","Pct"
2014,6,"BMW",644,5.6
2014,6,"Nissan",586,5.1
2014,6,"Skoda",577,5
2014,6,"Audi",548,4.8
2014,6,"Tesla",536,4.7
2014,6,"Peugeot",515,4.5
2014,6,"Mazda",491,4.3
2014,6,"Mercedes-Benz",450,3.9
2014,6,"Mitsubishi",399,3.5
2014,6,"Kia",375,3.3
2014,6,"Citroen",303,2.6
2014,6,"Opel",241,2.1
2014,6,"Honda",229,2
2014,6,"Hyundai",223,1.9
2014,6,"Suzuki",167,1.5
2014,6,"Subaru",147,1.3
2014,6,"Renault",120,1
2014,6,"MINI",78,0.7
2014,6,"Porsche",49,0.4
2014,6,"Lexus",39,0.3
2014,6,"Jeep",39,0.3
2014,6,"Land Rover",35,0.3
2014,6,"Fiat",35,0.3
2014,6,"Chevrolet",29,0.3
2014,6,"Dacia",10,0.1
2014,6,"Alfa Romeo",4,0
2014,6,"Maserati",3,0
2014,6,"Jaguar",2,0
2014,6,"Smart",1,0
2014,6,"Iveco",1,0
2014,7,"Volkswagen",2197,18.8
2014,7,"Toyota",1270,10.9
2014,7,"Volvo",930,8
2014,7,"Nissan",677,5.8
2014,7,"BMW",670,5.7
2014,7,"Ford",645,5.5
2014,7,"Skoda",632,5.4
2014,7,"Audi",609,5.2
2014,7,"Mazda",565,4.8
2014,7,"Mercedes-Benz",542,4.6
2014,7,"Mitsubishi",438,3.7
2014,7,"Peugeot",432,3.7
2014,7,"Kia",397,3.4
2014,7,"Opel",239,2
2014,7,"Suzuki",219,1.9
2014,7,"Citroen",195,1.7
2014,7,"Subaru",177,1.5
2014,7,"Hyundai",159,1.4
2014,7,"Honda",138,1.2
2014,7,"Renault",130,1.1
2014,7,"Tesla",114,1
2014,7,"MINI",79,0.7
2014,7,"Lexus",43,0.4
2014,7,"Chevrolet",37,0.3
2014,7,"Porsche",34,0.3
2014,7,"Land Rover",29,0.2
2014,7,"Fiat",29,0.2
2014,7,"Jeep",29,0.2
2014,7,"Dacia",14,0.1
2014,7,"Alfa Romeo",12,0.1
2014,7,"Jaguar",3,0
2014,7,"Maserati",2,0
2014,7,"Tazzari",2,0
2014,7,"Smart",1,0
2014,7,"Ferrari",1,0
2014,8,"Volkswagen",2065,18
2014,8,"Toyota",1233,10.8
2014,8,"BMW",816,7.1
2014,8,"Nissan",750,6.6
2014,8,"Skoda",653,5.7
2014,8,"Peugeot",642,5.6
2014,8,"Volvo",614,5.4
2014,8,"Ford",604,5.3
2014,8,"Mazda",600,5.2
2014,8,"Audi",575,5
2014,8,"Mitsubishi",457,4
2014,8,"Mercedes-Benz",438,3.8
2014,8,"Kia",291,2.5
2014,8,"Citroen",232,2
2014,8,"Suzuki",193,1.7
2014,8,"Subaru",186,1.6
2014,8,"Opel",184,1.6
2014,8,"Tesla",183,1.6
2014,8,"Hyundai",143,1.2
2014,8,"Honda",142,1.2
2014,8,"Renault",122,1.1
2014,8,"MINI",82,0.7
2014,8,"Lexus",53,0.5
2014,8,"Land Rover",36,0.3
2014,8,"Fiat",36,0.3
2014,8,"Porsche",29,0.3
2014,8,"Chevrolet",26,0.2
2014,8,"Jeep",25,0.2
2014,8,"Alfa Romeo",15,0.1
2014,8,"Dacia",8,0.1
2014,8,"Jaguar",5,0
2014,8,"Maserati",3,0
2014,8,"Smart",2,0
2014,8,"Morgan",1,0
2014,9,"Volkswagen",1707,14.7
2014,9,"Toyota",1463,12.6
2014,9,"Volvo",901,7.8
2014,9,"Nissan",709,6.1
2014,9,"BMW",670,5.8
2014,9,"Ford",597,5.2
2014,9,"Mazda",593,5.1
2014,9,"Peugeot",568,4.9
2014,9,"Skoda",554,4.8
2014,9,"Mercedes-Benz",500,4.3
2014,9,"Mitsubishi",486,4.2
2014,9,"Audi",448,3.9
2014,9,"Kia",448,3.9
2014,9,"Subaru",287,2.5
2014,9,"Opel",260,2.2
2014,9,"Suzuki",259,2.2
2014,9,"Hyundai",211,1.8
2014,9,"Honda",191,1.6
2014,9,"Citroen",173,1.5
2014,9,"Renault",119,1
2014,9,"Tesla",104,0.9
2014,9,"MINI",98,0.8
2014,9,"Lexus",92,0.8
2014,9,"Chevrolet",41,0.4
2014,9,"Land Rover",26,0.2
2014,9,"Porsche",23,0.2
2014,9,"Fiat",19,0.2
2014,9,"Jeep",17,0.1
2014,9,"Alfa Romeo",8,0.1
2014,9,"Dacia",7,0.1
2014,9,"Jaguar",4,0
2014,9,"Iveco",1,0
2014,9,"Ssangyong",1,0
2014,10,"Volkswagen",2061,15.9
2014,10,"Toyota",1451,11.2
2014,10,"Volvo",1039,8
2014,10,"Nissan",867,6.7
2014,10,"Skoda",790,6.1
2014,10,"BMW",778,6
2014,10,"Ford",691,5.3
2014,10,"Mercedes-Benz",622,4.8
2014,10,"Audi",606,4.7
2014,10,"Peugeot",601,4.6
2014,10,"Mazda",525,4
2014,10,"Mitsubishi",452,3.5
2014,10,"Kia",408,3.1
2014,10,"Citroen",347,2.7
2014,10,"Suzuki",273,2.1
2014,10,"Subaru",262,2
2014,10,"Opel",258,2
2014,10,"Renault",195,1.5
2014,10,"Honda",181,1.4
2014,10,"Hyundai",150,1.2
2014,10,"Lexus",123,0.9
2014,10,"MINI",92,0.7
2014,10,"Porsche",42,0.3
2014,10,"Tesla",36,0.3
2014,10,"Fiat",26,0.2
2014,10,"Land Rover",25,0.2
2014,10,"Jeep",19,0.1
2014,10,"Chevrolet",15,0.1
2014,10,"Dacia",11,0.1
2014,10,"Alfa Romeo",7,0.1
2014,10,"Jaguar",3,0
2014,10,"Maserati",3,0
2014,10,"Smart",1,0
2014,10,"Cadillac",1,0
2014,10,"Ferrari",1,0
2014,10,"Ssangyong",1,0
2014,11,"Volkswagen",1920,16.7
2014,11,"Toyota",1241,10.8
2014,11,"Volvo",950,8.3
2014,11,"BMW",710,6.2
2014,11,"Nissan",687,6
2014,11,"Mercedes-Benz",639,5.6
2014,11,"Skoda",585,5.1
2014,11,"Ford",562,4.9
2014,11,"Mazda",533,4.6
2014,11,"Audi",516,4.5
2014,11,"Peugeot",506,4.4
2014,11,"Kia",443,3.9
2014,11,"Mitsubishi",351,3.1
2014,11,"Citroen",215,1.9
2014,11,"Subaru",207,1.8
2014,11,"Tesla",202,1.8
2014,11,"Suzuki",200,1.7
2014,11,"Opel",182,1.6
2014,11,"Honda",162,1.4
2014,11,"Renault",153,1.3
2014,11,"Lexus",135,1.2
2014,11,"Hyundai",131,1.1
2014,11,"MINI",84,0.7
2014,11,"Land Rover",53,0.5
2014,11,"Porsche",31,0.3
2014,11,"Fiat",26,0.2
2014,11,"Dacia",24,0.2
2014,11,"Jeep",14,0.1
2014,11,"Chevrolet",13,0.1
2014,11,"Jaguar",4,0
2014,11,"Nilsson",4,0
2014,11,"Alfa Romeo",2,0
2014,11,"Maserati",1,0
2014,12,"Volvo",2072,16.4
2014,12,"Volkswagen",2019,16
2014,12,"Toyota",1055,8.3
2014,12,"BMW",804,6.4
2014,12,"Mercedes-Benz",762,6
2014,12,"Ford",681,5.4
2014,12,"Skoda",666,5.3
2014,12,"Nissan",634,5
2014,12,"Audi",604,4.8
2014,12,"Peugeot",527,4.2
2014,12,"Kia",359,2.8
2014,12,"Mitsubishi",317,2.5
2014,12,"Mazda",310,2.5
2014,12,"Tesla",267,2.1
2014,12,"Subaru",217,1.7
2014,12,"Citroen",209,1.7
2014,12,"Opel",191,1.5
2014,12,"Renault",161,1.3
2014,12,"Honda",159,1.3
2014,12,"Suzuki",143,1.1
2014,12,"Hyundai",133,1.1
2014,12,"MINI",70,0.6
2014,12,"Lexus",59,0.5
2014,12,"Land Rover",59,0.5
2014,12,"Chevrolet",54,0.4
2014,12,"Porsche",49,0.4
2014,12,"Jeep",27,0.2
2014,12,"Fiat",26,0.2
2014,12,"Dacia",9,0.1
2014,12,"Jaguar",2,0
2014,12,"Maserati",2,0
2014,12,"Alfa Romeo",1,0
2014,12,"Nilsson",1,0
2015,1,"Volkswagen",2057,19.5
2015,1,"Toyota",1372,13
2015,1,"Nissan",848,8.1
2015,1,"BMW",649,6.2
2015,1,"Ford",593,5.6
2015,1,"Mercedes-Benz",543,5.2
2015,1,"Mitsubishi",502,4.8
2015,1,"Skoda",473,4.5
2015,1,"Mazda",393,3.7
2015,1,"Peugeot",373,3.5
2015,1,"Volvo",321,3.1
2015,1,"Kia",315,3
2015,1,"Audi",302,2.9
2015,1,"Suzuki",284,2.7
2015,1,"Hyundai",283,2.7
2015,1,"Opel",273,2.6
2015,1,"Citroen",202,1.9
2015,1,"Lexus",137,1.3
2015,1,"Renault",127,1.2
2015,1,"Honda",118,1.1
2015,1,"Subaru",95,0.9
2015,1,"Tesla",71,0.7
2015,1,"MINI",62,0.6
2015,1,"Land Rover",32,0.3
2015,1,"Porsche",28,0.3
2015,1,"Jeep",25,0.2
2015,1,"Fiat",15,0.1
2015,1,"Dacia",13,0.1
2015,1,"Alfa Romeo",9,0.1
2015,1,"Jaguar",8,0.1
2015,2,"Volkswagen",1895,17.7
2015,2,"Toyota",1436,13.4
2015,2,"Nissan",761,7.1
2015,2,"Ford",666,6.2
2015,2,"BMW",636,6
2015,2,"Skoda",539,5
2015,2,"Mercedes-Benz",537,5
2015,2,"Audi",474,4.4
2015,2,"Volvo",438,4.1
2015,2,"Peugeot",401,3.8
2015,2,"Mazda",357,3.3
2015,2,"Tesla",321,3
2015,2,"Kia",315,2.9
2015,2,"Mitsubishi",302,2.8
2015,2,"Suzuki",249,2.3
2015,2,"Opel",241,2.3
2015,2,"Subaru",224,2.1
2015,2,"Honda",163,1.5
2015,2,"Hyundai",148,1.4
2015,2,"Renault",147,1.4
2015,2,"Citroen",112,1
2015,2,"Lexus",106,1
2015,2,"MINI",57,0.5
2015,2,"Land Rover",44,0.4
2015,2,"Porsche",37,0.3
2015,2,"Dacia",22,0.2
2015,2,"Jeep",19,0.2
2015,2,"Polaris",19,0.2
2015,2,"Fiat",13,0.1
2015,2,"Smart",3,0
2015,2,"Jaguar",2,0
2015,2,"Alfa Romeo",1,0
2015,3,"Volkswagen",2274,16.1
2015,3,"Toyota",1509,10.7
2015,3,"Tesla",1140,8.1
2015,3,"Nissan",1057,7.5
2015,3,"Volvo",875,6.2
2015,3,"Ford",829,5.9
2015,3,"BMW",785,5.5
2015,3,"Skoda",679,4.8
2015,3,"Audi",598,4.2
2015,3,"Peugeot",525,3.7
2015,3,"Mercedes-Benz",492,3.5
2015,3,"Mazda",390,2.8
2015,3,"Kia",376,2.7
2015,3,"Mitsubishi",374,2.6
2015,3,"Opel",344,2.4
2015,3,"Suzuki",311,2.2
2015,3,"Renault",296,2.1
2015,3,"Subaru",294,2.1
2015,3,"Honda",271,1.9
2015,3,"Hyundai",202,1.4
2015,3,"Citroen",186,1.3
2015,3,"Lexus",97,0.7
2015,3,"Land Rover",79,0.6
2015,3,"MINI",72,0.5
2015,3,"Porsche",28,0.2
2015,3,"Dacia",23,0.2
2015,3,"Fiat",22,0.2
2015,3,"Jeep",19,0.1
2015,3,"Alfa Romeo",3,0
2015,3,"Smart",3,0
2015,3,"Chevrolet",2,0
2015,3,"Maserati",2,0
2015,3,"Jaguar",1,0
2015,3,"Ferrari",1,0
2015,4,"Volkswagen",2667,20.9
2015,4,"Toyota",1274,10
2015,4,"BMW",733,5.7
2015,4,"Volvo",729,5.7
2015,4,"Skoda",725,5.7
2015,4,"Audi",665,5.2
2015,4,"Mercedes-Benz",646,5.1
2015,4,"Ford",634,5
2015,4,"Mazda",558,4.4
2015,4,"Nissan",543,4.2
2015,4,"Peugeot",541,4.2
2015,4,"Mitsubishi",418,3.3
2015,4,"Subaru",365,2.9
2015,4,"Kia",354,2.8
2015,4,"Citroen",305,2.4
2015,4,"Opel",259,2
2015,4,"Tesla",230,1.8
2015,4,"Renault",215,1.7
2015,4,"Suzuki",214,1.7
2015,4,"Hyundai",212,1.7
2015,4,"Honda",147,1.2
2015,4,"MINI",92,0.7
2015,4,"Lexus",73,0.6
2015,4,"Land Rover",56,0.4
2015,4,"Porsche",39,0.3
2015,4,"Fiat",25,0.2
2015,4,"Jeep",24,0.2
2015,4,"Dacia",17,0.1
2015,4,"Smart",6,0
2015,4,"Nilsson",5,0
2015,4,"Jaguar",4,0
2015,4,"Alfa Romeo",3,0
2015,4,"Aston Martin",2,0
2015,4,"Chevrolet US",1,0
2015,4,"Lexus",1,0
2015,5,"Volkswagen",2076,17.2
2015,5,"Toyota",1159,9.6
2015,5,"Volvo",942,7.8
2015,5,"Ford",747,6.2
2015,5,"BMW",693,5.8
2015,5,"Mercedes-Benz",679,5.6
2015,5,"Skoda",585,4.9
2015,5,"Audi",585,4.9
2015,5,"Mitsubishi",577,4.8
2015,5,"Nissan",514,4.3
2015,5,"Mazda",508,4.2
2015,5,"Peugeot",490,4.1
2015,5,"Kia",390,3.2
2015,5,"Tesla",346,2.9
2015,5,"Subaru",319,2.7
2015,5,"Opel",275,2.3
2015,5,"Suzuki",253,2.1
2015,5,"Renault",158,1.3
2015,5,"Citroen",153,1.3
2015,5,"Honda",143,1.2
2015,5,"Hyundai",123,1
2015,5,"Lexus",76,0.6
2015,5,"MINI",63,0.5
2015,5,"Land Rover",51,0.4
2015,5,"Fiat",34,0.3
2015,5,"Porsche",30,0.2
2015,5,"Smart",26,0.2
2015,5,"Jeep",24,0.2
2015,5,"Jaguar",6,0
2015,5,"Dacia",3,0
2015,5,"Alfa Romeo",3,0
2015,5,"Aston Martin",2,0
2015,5,"Chevrolet US",1,0
2015,5,"Lancia",1,0
2015,5,"Morgan",1,0
2015,6,"Volkswagen",2501,17.6
2015,6,"Toyota",1409,9.9
2015,6,"Volvo",1099,7.7
2015,6,"BMW",849,6
2015,6,"Nissan",692,4.9
2015,6,"Ford",670,4.7
2015,6,"Skoda",645,4.5
2015,6,"Audi",640,4.5
2015,6,"Mitsubishi",640,4.5
2015,6,"Mazda",635,4.5
2015,6,"Mercedes-Benz",618,4.3
2015,6,"Tesla",566,4
2015,6,"Renault",496,3.5
2015,6,"Peugeot",472,3.3
2015,6,"Kia",419,2.9
2015,6,"Subaru",316,2.2
2015,6,"Opel",290,2
2015,6,"Hyundai",237,1.7
2015,6,"Honda",234,1.6
2015,6,"Suzuki",228,1.6
2015,6,"Citroen",198,1.4
2015,6,"Lexus",109,0.8
2015,6,"MINI",65,0.5
2015,6,"Land Rover",44,0.3
2015,6,"Porsche",38,0.3
2015,6,"Fiat",22,0.2
2015,6,"Jeep",19,0.1
2015,6,"Jaguar",18,0.1
2015,6,"Smart",16,0.1
2015,6,"Dacia",14,0.1
2015,6,"Alfa Romeo",3,0
2015,6,"Nilsson",2,0
2015,6,"Lancia",1,0
2015,6,"Seat",1,0
2015,6,"Ssangyong",1,0
2015,7,"Volkswagen",2415,19.5
2015,7,"Toyota",1458,11.8
2015,7,"Volvo",826,6.7
2015,7,"Nissan",759,6.1
2015,7,"Audi",754,6.1
2015,7,"Mercedes-Benz",695,5.6
2015,7,"Ford",642,5.2
2015,7,"Skoda",627,5.1
2015,7,"BMW",617,5
2015,7,"Mazda",598,4.8
2015,7,"Peugeot",477,3.8
2015,7,"Kia",377,3
2015,7,"Subaru",328,2.6
2015,7,"Mitsubishi",290,2.3
2015,7,"Opel",235,1.9
2015,7,"Tesla",222,1.8
2015,7,"Suzuki",203,1.6
2015,7,"Hyundai",181,1.5
2015,7,"Renault",136,1.1
2015,7,"Citroen",133,1.1
2015,7,"MINI",102,0.8
2015,7,"Lexus",99,0.8
2015,7,"Honda",89,0.7
2015,7,"Porsche",34,0.3
2015,7,"Land Rover",25,0.2
2015,7,"Jeep",20,0.2
2015,7,"Fiat",18,0.1
2015,7,"Alfa Romeo",9,0.1
2015,7,"Smart",8,0.1
2015,7,"Jaguar",8,0.1
2015,7,"Dacia",7,0.1
2015,7,"Cadillac",1,0
2015,7,"Lotus",1,0
2015,8,"Volkswagen",2254,17.9
2015,8,"Toyota",1461,11.6
2015,8,"Ford",866,6.9
2015,8,"BMW",860,6.8
2015,8,"Nissan",722,5.7
2015,8,"Skoda",666,5.3
2015,8,"Mercedes-Benz",659,5.2
2015,8,"Mazda",620,4.9
2015,8,"Audi",541,4.3
2015,8,"Peugeot",531,4.2
2015,8,"Volvo",518,4.1
2015,8,"Kia",505,4
2015,8,"Subaru",338,2.7
2015,8,"Suzuki",332,2.6
2015,8,"Opel",287,2.3
2015,8,"Mitsubishi",284,2.3
2015,8,"Tesla",220,1.7
2015,8,"Hyundai",199,1.6
2015,8,"Honda",151,1.2
2015,8,"Renault",133,1.1
2015,8,"Citroen",115,0.9
2015,8,"Lexus",105,0.8
2015,8,"MINI",71,0.6
2015,8,"Land Rover",44,0.3
2015,8,"Porsche",36,0.3
2015,8,"Jeep",29,0.2
2015,8,"Fiat",22,0.2
2015,8,"Jaguar",11,0.1
2015,8,"Dacia",10,0.1
2015,8,"Smart",7,0.1
2015,8,"Alfa Romeo",4,0
2015,8,"Maserati",1,0
2015,8,"Seat",1,0
2015,8,"Ssangyong",1,0
2015,9,"Volkswagen",1768,14.2
2015,9,"Toyota",1527,12.3
2015,9,"Nissan",977,7.9
2015,9,"Volvo",827,6.7
2015,9,"BMW",777,6.3
2015,9,"Mazda",679,5.5
2015,9,"Mercedes-Benz",677,5.5
2015,9,"Ford",648,5.2
2015,9,"Skoda",548,4.4
2015,9,"Audi",494,4
2015,9,"Peugeot",439,3.5
2015,9,"Mitsubishi",437,3.5
2015,9,"Kia",384,3.1
2015,9,"Suzuki",311,2.5
2015,9,"Subaru",301,2.4
2015,9,"Hyundai",300,2.4
2015,9,"Opel",259,2.1
2015,9,"Renault",240,1.9
2015,9,"Honda",212,1.7
2015,9,"Citroen",149,1.2
2015,9,"Tesla",127,1
2015,9,"Lexus",92,0.7
2015,9,"MINI",82,0.7
2015,9,"Land Rover",50,0.4
2015,9,"Porsche",28,0.2
2015,9,"Fiat",20,0.2
2015,9,"Smart",17,0.1
2015,9,"Jeep",15,0.1
2015,9,"Jaguar",14,0.1
2015,9,"Dacia",12,0.1
2015,9,"Alfa Romeo",5,0
2015,9,"Nilsson",4,0
2015,9,"Chevrolet",1,0
2015,10,"Volkswagen",2210,16.7
2015,10,"Toyota",1443,10.9
2015,10,"BMW",1010,7.7
2015,10,"Volvo",954,7.2
2015,10,"Nissan",759,5.8
2015,10,"Skoda",717,5.4
2015,10,"Ford",706,5.3
2015,10,"Mazda",635,4.8
2015,10,"Mitsubishi",614,4.7
2015,10,"Mercedes-Benz",566,4.3
2015,10,"Audi",549,4.2
2015,10,"Peugeot",475,3.6
2015,10,"Kia",363,2.8
2015,10,"Suzuki",299,2.3
2015,10,"Subaru",296,2.2
2015,10,"Opel",258,2
2015,10,"Renault",253,1.9
2015,10,"Citroen",216,1.6
2015,10,"Honda",206,1.6
2015,10,"Tesla",198,1.5
2015,10,"Hyundai",177,1.3
2015,10,"Lexus",70,0.5
2015,10,"MINI",58,0.4
2015,10,"Land Rover",49,0.4
2015,10,"Porsche",49,0.4
2015,10,"Fiat",17,0.1
2015,10,"Jaguar",16,0.1
2015,10,"Jeep",14,0.1
2015,10,"Dacia",8,0.1
2015,10,"Smart",8,0.1
2015,10,"Ssangyong",2,0
2015,10,"Chevrolet US",1,0
2015,10,"Iveco",1,0
2015,11,"Volkswagen",2346,18.6
2015,11,"Toyota",1102,8.7
2015,11,"Volvo",937,7.4
2015,11,"BMW",934,7.4
2015,11,"Ford",724,5.7
2015,11,"Mazda",713,5.7
2015,11,"Mercedes-Benz",694,5.5
2015,11,"Mitsubishi",679,5.4
2015,11,"Skoda",642,5.1
2015,11,"Audi",592,4.7
2015,11,"Nissan",455,3.6
2015,11,"Peugeot",400,3.2
2015,11,"Kia",379,3
2015,11,"Opel",291,2.3
2015,11,"Subaru",232,1.8
2015,11,"Honda",230,1.8
2015,11,"Tesla",225,1.8
2015,11,"Suzuki",220,1.7
2015,11,"Hyundai",201,1.6
2015,11,"Citroen",191,1.5
2015,11,"Renault",171,1.4
2015,11,"Lexus",58,0.5
2015,11,"MINI",55,0.4
2015,11,"Land Rover",53,0.4
2015,11,"Porsche",20,0.2
2015,11,"Jeep",14,0.1
2015,11,"Fiat",12,0.1
2015,11,"Smart",9,0.1
2015,11,"Jaguar",9,0.1
2015,11,"Dacia",5,0
2015,11,"Nilsson",4,0
2015,11,"Alfa Romeo",3,0
2015,12,"Volkswagen",1881,14.4
2015,12,"Volvo",1512,11.6
2015,12,"BMW",1024,7.8
2015,12,"Mercedes-Benz",872,6.7
2015,12,"Toyota",866,6.6
2015,12,"Ford",737,5.6
2015,12,"Mitsubishi",673,5.1
2015,12,"Subaru",646,4.9
2015,12,"Skoda",644,4.9
2015,12,"Mazda",616,4.7
2015,12,"Audi",496,3.8
2015,12,"Kia",458,3.5
2015,12,"Peugeot",418,3.2
2015,12,"Tesla",373,2.9
2015,12,"Renault",310,2.4
2015,12,"Opel",305,2.3
2015,12,"Nissan",230,1.8
2015,12,"Hyundai",209,1.6
2015,12,"Suzuki",183,1.4
2015,12,"Honda",163,1.2
2015,12,"Citroen",158,1.2
2015,12,"Land Rover",75,0.6
2015,12,"MINI",62,0.5
2015,12,"Lexus",48,0.4
2015,12,"Fiat",44,0.3
2015,12,"Porsche",18,0.1
2015,12,"Jaguar",18,0.1
2015,12,"Smart",16,0.1
2015,12,"Jeep",11,0.1
2015,12,"Dacia",7,0.1
2015,12,"Alfa Romeo",3,0
2015,12,"Ssangyong",1,0
2015,12,"DS",1,0
2016,1,"Volkswagen",1743,15.9
2016,1,"Toyota",1106,10.1
2016,1,"BMW",1089,9.9
2016,1,"Ford",752,6.8
2016,1,"Nissan",673,6.1
2016,1,"Mercedes-Benz",661,6
2016,1,"Volvo",643,5.9
2016,1,"Mazda",621,5.7
2016,1,"Audi",559,5.1
2016,1,"Skoda",528,4.8
2016,1,"Peugeot",437,4
2016,1,"Suzuki",311,2.8
2016,1,"Renault",250,2.3
2016,1,"Opel",237,2.2
2016,1,"Kia",216,2
2016,1,"Mitsubishi",199,1.8
2016,1,"Citroen",181,1.6
2016,1,"Hyundai",147,1.3
2016,1,"Lexus",147,1.3
2016,1,"Honda",135,1.2
2016,1,"Tesla",105,1
2016,1,"MINI",67,0.6
2016,1,"Porsche",60,0.5
2016,1,"Land Rover",35,0.3
2016,1,"Subaru",32,0.3
2016,1,"Jaguar",19,0.2
2016,1,"DS",13,0.1
2016,1,"Ssangyong",8,0.1
2016,1,"Smart",6,0.1
2016,1,"Fiat",5,0
2016,1,"Jeep",4,0
2016,1,"Dacia",1,0
2016,1,"Maserati",1,0
2016,2,"Volkswagen",2044,16.7
2016,2,"Toyota",1374,11.2
2016,2,"BMW",899,7.4
2016,2,"Nissan",842,6.9
2016,2,"Ford",754,6.2
2016,2,"Skoda",753,6.2
2016,2,"Volvo",732,6
2016,2,"Mazda",651,5.3
2016,2,"Mercedes-Benz",625,5.1
2016,2,"Mitsubishi",607,5
2016,2,"Audi",531,4.3
2016,2,"Peugeot",428,3.5
2016,2,"Kia",389,3.2
2016,2,"Opel",274,2.2
2016,2,"Suzuki",269,2.2
2016,2,"Citroen",164,1.3
2016,2,"Honda",151,1.2
2016,2,"Hyundai",121,1
2016,2,"Tesla",113,0.9
2016,2,"Renault",111,0.9
2016,2,"Subaru",99,0.8
2016,2,"Lexus",95,0.8
2016,2,"MINI",50,0.4
2016,2,"Land Rover",40,0.3
2016,2,"Porsche",34,0.3
2016,2,"Dacia",21,0.2
2016,2,"DS",14,0.1
2016,2,"Smart",11,0.1
2016,2,"Ssangyong",8,0.1
2016,2,"Jaguar",5,0
2016,2,"Fiat",5,0
2016,2,"Jeep",4,0
2016,2,"Maserati",2,0
2016,2,"Alfa Romeo",2,0
2016,3,"Volkswagen",2236,16.1
2016,3,"Toyota",1537,11.1
2016,3,"Nissan",1105,8
2016,3,"BMW",933,6.7
2016,3,"Mitsubishi",825,5.9
2016,3,"Mercedes-Benz",817,5.9
2016,3,"Ford",717,5.2
2016,3,"Volvo",687,5
2016,3,"Skoda",662,4.8
2016,3,"Mazda",550,4
2016,3,"Audi",543,3.9
2016,3,"Tesla",487,3.5
2016,3,"Renault",453,3.3
2016,3,"Peugeot",405,2.9
2016,3,"Kia",367,2.6
2016,3,"Suzuki",292,2.1
2016,3,"Opel",279,2
2016,3,"Honda",182,1.3
2016,3,"Subaru",169,1.2
2016,3,"Hyundai",159,1.1
2016,3,"Citroen",155,1.1
2016,3,"Lexus",74,0.5
2016,3,"MINI",55,0.4
2016,3,"DS",37,0.3
2016,3,"Land Rover",33,0.2
2016,3,"Porsche",30,0.2
2016,3,"Dacia",24,0.2
2016,3,"Jaguar",19,0.1
2016,3,"Fiat",17,0.1
2016,3,"Jeep",8,0.1
2016,3,"Smart",6,0
2016,3,"Ssangyong",5,0
2016,3,"Alfa Romeo",3,0
2016,3,"Aston Martin",2,0
2016,3,"Nilsson",2,0
2016,4,"Volkswagen",3017,21.4
2016,4,"Toyota",1432,10.1
2016,4,"BMW",1052,7.5
2016,4,"Skoda",785,5.6
2016,4,"Nissan",782,5.5
2016,4,"Volvo",748,5.3
2016,4,"Ford",715,5.1
2016,4,"Audi",685,4.9
2016,4,"Mercedes-Benz",661,4.7
2016,4,"Mitsubishi",630,4.5
2016,4,"Mazda",564,4
2016,4,"Peugeot",483,3.4
2016,4,"Kia",376,2.7
2016,4,"Opel",352,2.5
2016,4,"Renault",325,2.3
2016,4,"Subaru",279,2
2016,4,"Suzuki",252,1.8
2016,4,"Hyundai",212,1.5
2016,4,"Honda",186,1.3
2016,4,"Citroen",146,1
2016,4,"Tesla",96,0.7
2016,4,"Lexus",71,0.5
2016,4,"MINI",53,0.4
2016,4,"Porsche",49,0.3
2016,4,"DS",49,0.3
2016,4,"Land Rover",32,0.2
2016,4,"Dacia",28,0.2
2016,4,"Jaguar",18,0.1
2016,4,"Fiat",14,0.1
2016,4,"Smart",11,0.1
2016,4,"Ssangyong",6,0
2016,4,"Jeep",4,0
2016,4,"Alfa Romeo",3,0
2016,5,"Volkswagen",2222,17.3
2016,5,"Toyota",1687,13.1
2016,5,"Mercedes-Benz",872,6.8
2016,5,"BMW",832,6.5
2016,5,"Ford",751,5.8
2016,5,"Skoda",722,5.6
2016,5,"Mitsubishi",659,5.1
2016,5,"Volvo",619,4.8
2016,5,"Nissan",592,4.6
2016,5,"Mazda",565,4.4
2016,5,"Audi",540,4.2
2016,5,"Peugeot",404,3.1
2016,5,"Opel",397,3.1
2016,5,"Kia",349,2.7
2016,5,"Hyundai",237,1.8
2016,5,"Suzuki",232,1.8
2016,5,"Subaru",218,1.7
2016,5,"Renault",160,1.2
2016,5,"Honda",158,1.2
2016,5,"Tesla",156,1.2
2016,5,"Citroen",155,1.2
2016,5,"MINI",80,0.6
2016,5,"Lexus",73,0.6
2016,5,"Porsche",42,0.3
2016,5,"Land Rover",38,0.3
2016,5,"Jaguar",38,0.3
2016,5,"DS",19,0.1
2016,5,"Dacia",18,0.1
2016,5,"Fiat",7,0.1
2016,5,"Smart",6,0
2016,5,"Jeep",6,0
2016,5,"Nilsson",4,0
2016,5,"Ferrari",2,0
2016,5,"Ssangyong",1,0
2016,5,"Alfa Romeo",1,0
2016,5,"Cadillac",1,0
2016,5,"Morgan",1,0
2016,6,"Volkswagen",2287,16.7
2016,6,"Toyota",1603,11.7
2016,6,"Ford",854,6.2
2016,6,"Mercedes-Benz",826,6
2016,6,"BMW",808,5.9
2016,6,"Volvo",766,5.6
2016,6,"Skoda",721,5.3
2016,6,"Mitsubishi",698,5.1
2016,6,"Nissan",640,4.7
2016,6,"Mazda",611,4.5
2016,6,"Audi",551,4
2016,6,"Renault",490,3.6
2016,6,"Peugeot",400,2.9
2016,6,"Opel",389,2.8
2016,6,"Kia",373,2.7
