purchase_time,purchase_date,quantity
2017-05-11 12:14:05,2017-05-11,6
2017-05-05 00:49:26,2017-05-05,1
2017-06-13 23:51:50,2017-06-13,14
2017-05-29 21:30:28,2017-05-29,5
2017-06-06 19:37:25,2017-06-06,2
2017-06-01 13:23:40,2017-06-01,5
2017-06-10 17:21:14,2017-06-10,12
2017-05-21 11:56:58,2017-05-21,7
2017-06-11 10:32:14,2017-06-11,8
2017-05-22 11:08:57,2017-05-22,4
2017-05-22 12:27:46,2017-05-22,7
2017-05-17 12:24:04,2017-05-17,13
2017-05-24 18:20:47,2017-05-24,10
2017-05-29 09:08:56,2017-05-29,9
2017-06-06 13:07:28,2017-06-06,7
2017-05-15 17:04:10,2017-05-15,10
2017-05-03 16:29:08,2017-05-03,13
2017-05-29 23:05:45,2017-05-29,11
2017-06-13 11:43:54,2017-06-13,5
2017-05-08 22:37:02,2017-05-08,14
2017-05-14 21:52:01,2017-05-14,7
2017-05-12 07:18:05,2017-05-12,2
2017-06-08 10:17:53,2017-06-08,5
2017-05-01 12:25:44,2017-05-01,1
2017-06-06 15:55:45,2017-06-06,12
2017-05-13 21:52:30,2017-05-13,10
2017-06-15 12:25:39,2017-06-15,9
2017-06-15 14:39:43,2017-06-15,10
2017-05-08 16:35:04,2017-05-08,12
2017-05-22 19:49:12,2017-05-22,6
2017-05-02 20:55:58,2017-05-02,3
2017-05-11 12:17:31,2017-05-11,7
2017-05-01 20:47:54,2017-05-01,12
2017-05-26 07:37:49,2017-05-26,13
2017-05-12 11:42:40,2017-05-12,4
2017-05-24 11:48:57,2017-05-24,6
2017-05-10 22:44:15,2017-05-10,14
2017-05-15 19:56:03,2017-05-15,7
2017-05-02 15:19:21,2017-05-02,3
2017-05-07 14:22:11,2017-05-07,7
2017-05-15 17:41:58,2017-05-15,6
2017-05-08 17:33:47,2017-05-08,2
2017-05-30 11:13:49,2017-05-30,1
2017-05-26 14:11:19,2017-05-26,3
2017-05-06 18:20:55,2017-05-06,1
2017-05-05 00:01:41,2017-05-05,5
2017-05-22 22:49:30,2017-05-22,14
2017-05-21 20:10:48,2017-05-21,11
2017-06-01 13:26:32,2017-06-01,6
2017-05-22 21:16:37,2017-05-22,5
2017-05-14 21:56:13,2017-05-14,7
2017-05-28 14:09:26,2017-05-28,14
2017-05-13 11:20:10,2017-05-13,9
2017-05-01 23:51:42,2017-05-01,3
2017-05-05 13:46:32,2017-05-05,2
2017-05-05 20:33:28,2017-05-05,9
2017-05-06 10:58:50,2017-05-06,6
2017-05-17 21:21:13,2017-05-17,6
2017-06-11 17:09:52,2017-06-11,9
2017-05-09 23:31:05,2017-05-09,14
2017-05-19 14:05:32,2017-05-19,14
2017-05-24 10:08:51,2017-05-24,4
2017-05-09 21:27:28,2017-05-09,13
2017-06-03 11:55:09,2017-06-03,13
2017-05-09 22:05:09,2017-05-09,1
2017-06-13 18:15:36,2017-06-13,1
2017-05-02 12:10:15,2017-05-02,11
2017-05-04 19:14:54,2017-05-04,3
2017-06-13 18:26:21,2017-06-13,8
2017-05-28 23:01:27,2017-05-28,7
2017-05-29 10:34:41,2017-05-29,9
2017-05-29 22:34:56,2017-05-29,3
2017-06-09 18:52:57,2017-06-09,10
2017-05-02 16:27:09,2017-05-02,7
2017-05-16 13:32:01,2017-05-16,1
2017-05-27 16:31:57,2017-05-27,3
2017-05-14 23:34:25,2017-05-14,4
2017-05-21 19:07:08,2017-05-21,8
2017-06-11 09:07:21,2017-06-11,3
2017-06-11 15:25:31,2017-06-11,9
2017-06-11 14:25:41,2017-06-11,1
2017-06-13 08:55:04,2017-06-13,14
2017-05-07 21:35:30,2017-05-07,5
2017-05-12 17:03:42,2017-05-12,3
2017-06-15 15:24:45,2017-06-15,11
2017-05-04 21:25:53,2017-05-04,2
2017-06-09 10:16:21,2017-06-09,4
2017-06-09 12:11:58,2017-06-09,14
2017-05-10 16:04:38,2017-05-10,7
2017-06-03 12:03:16,2017-06-03,2
2017-06-11 17:40:22,2017-06-11,12
2017-06-12 14:07:14,2017-06-12,1
2017-05-19 09:11:06,2017-05-19,9
2017-05-14 10:15:33,2017-05-14,13
2017-05-29 13:38:48,2017-05-29,3
2017-06-04 10:29:25,2017-06-04,5
2017-05-15 10:25:23,2017-05-15,12
2017-05-19 21:20:54,2017-05-19,5
2017-06-04 16:07:45,2017-06-04,14
2017-05-22 14:04:15,2017-05-22,5
2017-05-23 21:17:18,2017-05-23,5
2017-06-12 21:16:00,2017-06-12,14
2017-05-17 04:45:44,2017-05-17,3
2017-05-08 17:41:44,2017-05-08,11
2017-05-22 22:05:40,2017-05-22,10
2017-05-19 08:48:02,2017-05-19,11
2017-06-09 23:53:11,2017-06-09,3
2017-05-22 19:56:10,2017-05-22,14
2017-05-25 14:07:02,2017-05-25,7
2017-06-09 17:15:38,2017-06-09,9
2017-05-31 20:24:40,2017-05-31,7
2017-05-06 17:25:41,2017-05-06,3
2017-06-06 23:34:50,2017-06-06,13
2017-06-05 14:30:00,2017-06-05,8
2017-05-21 16:55:28,2017-05-21,4
2017-05-30 11:43:14,2017-05-30,10
2017-05-26 16:33:34,2017-05-26,12
2017-05-11 14:47:29,2017-05-11,6
2017-05-06 12:16:19,2017-05-06,4
2017-05-07 12:08:13,2017-05-07,11
2017-05-16 19:55:13,2017-05-16,8
2017-05-31 17:45:37,2017-05-31,13
2017-06-08 19:21:56,2017-06-08,14
2017-06-01 16:10:08,2017-06-01,11
2017-05-07 14:04:26,2017-05-07,3
2017-05-21 20:31:43,2017-05-21,3
2017-06-15 08:53:26,2017-06-15,13
2017-06-03 18:16:51,2017-06-03,9
2017-06-08 23:17:57,2017-06-08,7
2017-05-18 12:48:39,2017-05-18,13
2017-05-07 18:46:03,2017-05-07,4
2017-05-04 23:31:24,2017-05-04,4
2017-06-14 15:29:08,2017-06-14,2
2017-05-04 12:57:21,2017-05-04,6
2017-05-19 15:09:17,2017-05-19,1
2017-06-11 13:29:42,2017-06-11,3
2017-06-12 17:14:01,2017-06-12,11
2017-06-06 15:01:03,2017-06-06,5
2017-05-01 13:01:41,2017-05-01,8
2017-05-22 18:18:09,2017-05-22,13
2017-05-24 19:10:03,2017-05-24,9
2017-06-05 13:54:42,2017-06-05,13
2017-05-29 18:08:51,2017-05-29,9
2017-05-07 22:49:19,2017-05-07,2
2017-06-09 13:52:07,2017-06-09,8
2017-05-29 18:59:38,2017-05-29,10
2017-06-07 17:02:27,2017-06-07,12
2017-05-18 18:01:52,2017-05-18,10
2017-06-11 13:25:41,2017-06-11,4
2017-06-07 13:47:35,2017-06-07,3
2017-05-04 09:16:16,2017-05-04,8
2017-06-08 22:00:07,2017-06-08,1
2017-05-17 18:34:39,2017-05-17,9
2017-06-01 16:04:37,2017-06-01,11
2017-05-16 20:09:16,2017-05-16,6
2017-05-24 16:21:26,2017-05-24,9
2017-06-02 15:04:27,2017-06-02,10
2017-05-10 00:37:53,2017-05-10,1
2017-05-07 18:44:18,2017-05-07,9
2017-06-11 10:47:28,2017-06-11,7
2017-05-16 17:26:24,2017-05-16,12
2017-06-04 18:08:02,2017-06-04,3
2017-06-02 10:14:17,2017-06-02,14
2017-05-12 16:58:31,2017-05-12,9
2017-05-28 14:36:08,2017-05-28,6
2017-05-12 19:20:57,2017-05-12,12
2017-05-13 22:51:29,2017-05-13,9
2017-05-23 23:25:37,2017-05-23,3
2017-05-09 20:21:33,2017-05-09,8
2017-06-10 15:22:55,2017-06-10,12
2017-05-15 13:04:41,2017-05-15,8
2017-05-21 19:36:42,2017-05-21,4
2017-06-03 11:36:56,2017-06-03,12
2017-05-01 22:35:50,2017-05-01,2
2017-05-15 17:16:53,2017-05-15,8
2017-05-24 09:46:11,2017-05-24,14
2017-05-15 22:48:37,2017-05-15,4
2017-05-30 08:13:45,2017-05-30,12
2017-05-16 13:47:21,2017-05-16,6
2017-05-16 14:47:33,2017-05-16,10
2017-05-17 17:06:24,2017-05-17,4
2017-05-15 11:32:16,2017-05-15,12
2017-05-14 14:48:11,2017-05-14,6
2017-05-06 11:40:50,2017-05-06,10
2017-06-15 07:53:54,2017-06-15,6
2017-05-06 16:14:10,2017-05-06,4
2017-06-03 20:30:21,2017-06-03,5
2017-05-22 15:17:24,2017-05-22,12
2017-06-13 20:13:52,2017-06-13,9
2017-05-17 06:58:53,2017-05-17,1
2017-05-22 14:15:23,2017-05-22,9
2017-05-15 22:41:31,2017-05-15,5
2017-06-08 11:53:41,2017-06-08,11
2017-05-16 21:35:52,2017-05-16,9
2017-06-07 10:37:39,2017-06-07,3
2017-05-09 20:24:50,2017-05-09,9
2017-05-29 09:58:04,2017-05-29,1
2017-05-28 18:10:16,2017-05-28,14
2017-05-20 00:19:41,2017-05-20,9
2017-06-09 16:05:48,2017-06-09,5
2017-06-08 17:55:10,2017-06-08,3
2017-05-04 15:23:04,2017-05-04,5
2017-05-29 09:37:09,2017-05-29,14
2017-05-30 16:14:58,2017-05-30,4
2017-06-08 21:53:18,2017-06-08,7
2017-06-03 10:16:52,2017-06-03,4
2017-06-01 13:32:10,2017-06-01,10
2017-05-06 13:45:58,2017-05-06,9
2017-06-01 10:56:37,2017-06-01,14
2017-05-03 21:09:15,2017-05-03,13
2017-06-02 15:58:47,2017-06-02,10
2017-05-09 15:59:45,2017-05-09,3
2017-06-11 04:37:14,2017-06-11,11
2017-05-16 15:04:15,2017-05-16,13
2017-05-09 10:19:17,2017-05-09,9
2017-05-23 17:12:01,2017-05-23,11
2017-05-31 18:00:15,2017-05-31,12
2017-06-04 23:49:13,2017-06-04,11
2017-05-17 18:29:03,2017-05-17,2
2017-06-08 09:01:10,2017-06-08,5
2017-06-02 14:32:06,2017-06-02,8
2017-05-01 18:58:54,2017-05-01,12
2017-05-22 21:53:14,2017-05-22,13
2017-06-13 08:42:34,2017-06-13,3
2017-05-29 11:39:07,2017-05-29,5
2017-05-02 16:49:55,2017-05-02,14
2017-05-14 16:13:18,2017-05-14,7
2017-06-04 21:23:31,2017-06-04,14
2017-05-27 08:33:55,2017-05-27,11
2017-05-11 17:30:39,2017-05-11,12
2017-05-12 21:25:41,2017-05-12,13
2017-05-08 14:35:48,2017-05-08,6
2017-06-05 21:32:39,2017-06-05,1
2017-05-05 14:56:48,2017-05-05,4
2017-05-16 02:35:50,2017-05-16,8
2017-05-26 00:39:37,2017-05-26,10
2017-06-08 16:37:08,2017-06-08,13
2017-05-11 08:58:23,2017-05-11,1
2017-05-21 19:59:32,2017-05-21,6
2017-05-26 13:21:11,2017-05-26,1
2017-06-12 14:57:01,2017-06-12,10
2017-05-10 20:35:15,2017-05-10,4
2017-05-02 21:15:15,2017-05-02,8
2017-06-14 14:13:14,2017-06-14,11
2017-06-12 09:43:41,2017-06-12,10
2017-05-14 08:39:56,2017-05-14,8
2017-05-19 10:36:16,2017-05-19,3
2017-05-21 21:09:56,2017-05-21,4
2017-06-13 11:12:52,2017-06-13,7
2017-06-07 10:57:08,2017-06-07,3
2017-06-02 18:30:25,2017-06-02,11
2017-05-19 16:39:10,2017-05-19,3
2017-05-01 13:11:44,2017-05-01,10
2017-05-20 15:56:23,2017-05-20,1
2017-05-19 16:38:56,2017-05-19,11
2017-06-06 13:42:46,2017-06-06,6
2017-05-10 18:31:51,2017-05-10,2
2017-05-03 13:34:47,2017-05-03,3
2017-06-10 21:01:55,2017-06-10,11
2017-05-06 15:22:18,2017-05-06,3
2017-05-30 08:45:11,2017-05-30,1
2017-05-20 18:34:35,2017-05-20,12
2017-05-13 19:45:48,2017-05-13,6
2017-06-06 11:23:59,2017-06-06,6
2017-05-22 14:20:45,2017-05-22,5
2017-06-02 10:25:23,2017-06-02,11
2017-05-10 15:05:47,2017-05-10,5
2017-05-30 09:27:49,2017-05-30,6
2017-05-22 16:17:30,2017-05-22,6
2017-05-13 13:15:02,2017-05-13,8
2017-06-03 18:24:53,2017-06-03,13
2017-06-06 21:24:23,2017-06-06,5
2017-05-04 22:11:21,2017-05-04,4
2017-05-04 12:21:29,2017-05-04,2
2017-05-14 09:14:06,2017-05-14,11
2017-06-07 18:40:17,2017-06-07,2
2017-06-13 12:43:56,2017-06-13,9
2017-05-31 15:10:39,2017-05-31,5
2017-05-31 07:55:30,2017-05-31,5
2017-05-09 14:05:07,2017-05-09,3
2017-05-28 21:12:56,2017-05-28,8
2017-05-17 19:00:56,2017-05-17,6
2017-05-20 17:04:34,2017-05-20,2
2017-06-05 14:25:41,2017-06-05,3
2017-05-29 23:02:55,2017-05-29,13
2017-05-08 22:42:49,2017-05-08,7
2017-05-30 15:43:46,2017-05-30,14
2017-05-10 22:08:52,2017-05-10,2
2017-06-05 13:52:48,2017-06-05,14
2017-05-30 17:36:49,2017-05-30,2
2017-05-24 00:13:29,2017-05-24,14
2017-06-14 11:13:00,2017-06-14,12
2017-05-21 19:21:32,2017-05-21,6
2017-05-18 14:17:01,2017-05-18,10
2017-05-09 23:09:43,2017-05-09,9
2017-05-17 09:27:03,2017-05-17,14
2017-05-12 22:03:54,2017-05-12,1
2017-05-13 21:23:34,2017-05-13,10
2017-06-13 10:01:28,2017-06-13,13
2017-06-14 15:54:29,2017-06-14,7
2017-06-13 09:03:46,2017-06-13,14
2017-06-02 11:44:41,2017-06-02,4
2017-05-02 13:44:27,2017-05-02,1
2017-05-16 21:56:29,2017-05-16,4
2017-06-01 17:19:26,2017-06-01,2
2017-05-14 01:23:01,2017-05-14,4
2017-05-18 10:58:08,2017-05-18,9
2017-06-05 22:17:37,2017-06-05,9
2017-05-05 11:56:57,2017-05-05,5
2017-06-01 00:05:38,2017-06-01,4
2017-06-07 09:59:42,2017-06-07,12
2017-06-04 00:27:19,2017-06-04,5
2017-05-22 14:58:57,2017-05-22,3
2017-05-20 19:07:02,2017-05-20,2
2017-05-25 12:53:25,2017-05-25,13
2017-05-11 12:28:01,2017-05-11,8
2017-06-14 14:53:33,2017-06-14,12
2017-05-28 18:03:17,2017-05-28,12
2017-05-04 19:16:04,2017-05-04,7
2017-05-18 09:42:56,2017-05-18,5
2017-06-13 16:45:26,2017-06-13,1
2017-05-15 08:50:44,2017-05-15,8
2017-06-08 23:36:28,2017-06-08,7
2017-05-08 13:52:57,2017-05-08,8
2017-06-11 18:57:04,2017-06-11,6
2017-05-16 20:42:43,2017-05-16,5
2017-05-06 17:08:07,2017-05-06,3
2017-05-29 00:35:46,2017-05-29,12
2017-06-01 09:53:44,2017-06-01,13
2017-05-18 22:42:50,2017-05-18,7
2017-06-12 09:33:55,2017-06-12,12
2017-06-08 11:19:14,2017-06-08,10
2017-05-19 18:49:04,2017-05-19,2
2017-05-30 16:20:28,2017-05-30,8
2017-05-25 11:52:24,2017-05-25,12
2017-05-12 15:30:06,2017-05-12,1
2017-05-18 23:40:12,2017-05-18,7
2017-05-03 15:49:05,2017-05-03,2
2017-06-09 15:41:31,2017-06-09,12
2017-06-10 17:16:00,2017-06-10,3
2017-06-11 20:03:52,2017-06-11,6
2017-05-13 10:00:58,2017-05-13,7
2017-05-16 18:26:57,2017-05-16,4
2017-06-12 13:38:50,2017-06-12,10
2017-05-25 17:22:08,2017-05-25,9
2017-05-10 16:57:39,2017-05-10,7
2017-05-20 16:37:21,2017-05-20,8
2017-06-09 10:11:53,2017-06-09,9
2017-06-12 20:15:00,2017-06-12,6
2017-05-09 10:57:58,2017-05-09,13
2017-05-15 18:14:00,2017-05-15,5
2017-05-10 20:31:02,2017-05-10,13
2017-05-08 08:06:54,2017-05-08,7
2017-05-28 22:38:35,2017-05-28,7
2017-06-15 00:40:04,2017-06-15,7
2017-06-06 17:05:35,2017-06-06,7
2017-05-12 13:24:47,2017-05-12,9
2017-05-28 20:03:04,2017-05-28,12
2017-05-17 14:07:47,2017-05-17,6
2017-05-24 21:12:23,2017-05-24,7
2017-06-12 09:38:41,2017-06-12,10
2017-05-14 15:12:21,2017-05-14,13
2017-06-05 18:20:04,2017-06-05,4
2017-05-28 19:15:41,2017-05-28,4
2017-05-23 13:50:45,2017-05-23,8
2017-05-06 09:12:42,2017-05-06,5
2017-05-11 17:29:26,2017-05-11,12
2017-06-08 18:24:28,2017-06-08,1
2017-06-05 16:24:03,2017-06-05,4
2017-05-11 10:19:12,2017-05-11,11
2017-05-26 21:17:51,2017-05-26,6
2017-05-06 21:03:25,2017-05-06,3
2017-06-12 10:44:30,2017-06-12,5
2017-06-04 14:00:16,2017-06-04,10
2017-06-14 22:51:45,2017-06-14,9
2017-05-02 15:15:54,2017-05-02,10
2017-05-09 10:45:54,2017-05-09,14
2017-05-02 14:50:31,2017-05-02,10
2017-05-15 16:48:14,2017-05-15,2
2017-05-07 21:00:57,2017-05-07,5
2017-05-17 21:10:47,2017-05-17,3
2017-06-07 18:02:02,2017-06-07,2
2017-06-08 09:43:46,2017-06-08,12
2017-05-31 22:59:52,2017-05-31,10
2017-06-11 23:15:23,2017-06-11,1
2017-06-14 14:50:22,2017-06-14,1
2017-05-17 10:35:54,2017-05-17,12
2017-05-10 15:59:47,2017-05-10,2
2017-05-08 08:55:30,2017-05-08,14
2017-05-28 12:47:03,2017-05-28,8
2017-05-04 11:11:00,2017-05-04,7
2017-05-16 07:54:03,2017-05-16,14
2017-05-12 22:34:49,2017-05-12,10
2017-05-06 14:18:42,2017-05-06,12
2017-06-11 12:10:18,2017-06-11,3
2017-06-06 13:47:09,2017-06-06,3
2017-05-09 13:20:39,2017-05-09,12
2017-05-18 20:43:41,2017-05-18,2
2017-06-06 22:03:39,2017-06-06,1
2017-06-02 12:20:29,2017-06-02,7
2017-05-24 11:02:12,2017-05-24,4
2017-05-24 23:23:56,2017-05-24,8
2017-06-10 14:28:44,2017-06-10,12
2017-05-22 18:54:48,2017-05-22,9
2017-06-01 15:30:51,2017-06-01,6
2017-05-07 18:36:07,2017-05-07,13
2017-05-01 21:15:21,2017-05-01,11
2017-05-19 15:41:12,2017-05-19,2
2017-05-16 20:50:58,2017-05-16,11
2017-06-15 21:23:39,2017-06-15,2
2017-05-21 15:02:39,2017-05-21,4
2017-06-03 00:29:40,2017-06-03,3
2017-05-02 21:33:57,2017-05-02,4
2017-05-25 18:10:22,2017-05-25,1
2017-05-29 12:01:24,2017-05-29,14
2017-05-20 15:52:55,2017-05-20,8
2017-06-02 21:18:38,2017-06-02,8
2017-05-20 10:30:23,2017-05-20,13
2017-05-30 15:12:14,2017-05-30,2
2017-05-29 15:36:07,2017-05-29,2
2017-05-19 10:26:15,2017-05-19,14
2017-05-25 14:45:01,2017-05-25,11
2017-06-13 15:17:06,2017-06-13,1
2017-06-02 22:09:12,2017-06-02,3
2017-05-30 22:47:35,2017-05-30,12
2017-06-12 21:33:10,2017-06-12,11
2017-05-16 10:49:27,2017-05-16,10
2017-05-18 02:32:05,2017-05-18,11
2017-05-07 20:22:16,2017-05-07,12
2017-05-11 19:17:49,2017-05-11,12
2017-06-13 12:10:20,2017-06-13,3
2017-05-20 15:09:28,2017-05-20,5
2017-06-04 17:24:58,2017-06-04,7
2017-05-18 23:35:29,2017-05-18,3
2017-05-28 15:04:14,2017-05-28,3
2017-05-06 23:03:32,2017-05-06,12
2017-05-25 07:49:44,2017-05-25,1
2017-05-09 16:27:41,2017-05-09,13
2017-05-10 17:47:52,2017-05-10,13
2017-05-21 11:36:06,2017-05-21,9
2017-05-09 16:33:36,2017-05-09,4
2017-06-12 13:47:19,2017-06-12,3
2017-06-09 18:33:19,2017-06-09,3
2017-06-08 11:31:19,2017-06-08,11
2017-06-06 15:19:21,2017-06-06,13
2017-06-04 18:58:07,2017-06-04,8
2017-05-29 09:22:53,2017-05-29,1
2017-05-12 18:09:07,2017-05-12,4
2017-05-04 16:50:52,2017-05-04,12
2017-05-05 16:46:28,2017-05-05,5
2017-06-05 17:14:12,2017-06-05,1
2017-05-26 10:56:21,2017-05-26,7
2017-05-07 17:57:19,2017-05-07,3
2017-05-14 20:16:03,2017-05-14,1
2017-06-03 23:11:49,2017-06-03,2
2017-05-01 21:15:05,2017-05-01,11
2017-05-12 12:52:50,2017-05-12,12
2017-06-13 13:00:05,2017-06-13,3
2017-05-18 11:54:08,2017-05-18,9
2017-05-10 17:15:52,2017-05-10,3
2017-06-01 13:17:00,2017-06-01,6
2017-05-16 09:36:27,2017-05-16,13
2017-06-06 20:29:48,2017-06-06,2
2017-06-03 21:36:41,2017-06-03,6
2017-05-07 20:43:17,2017-05-07,6
2017-05-04 15:27:52,2017-05-04,2
2017-06-15 22:49:09,2017-06-15,3
2017-05-18 12:50:35,2017-05-18,5
2017-05-27 19:51:59,2017-05-27,8
2017-05-23 21:41:59,2017-05-23,2
2017-06-01 16:09:21,2017-06-01,10
2017-05-10 15:44:46,2017-05-10,4
2017-05-07 13:46:44,2017-05-07,12
2017-06-04 12:09:58,2017-06-04,4
2017-06-12 19:38:57,2017-06-12,11
2017-05-23 17:22:06,2017-05-23,6
2017-05-21 09:34:47,2017-05-21,13
2017-05-14 14:37:51,2017-05-14,10
2017-06-05 10:31:03,2017-06-05,7
2017-06-10 20:57:47,2017-06-10,10
2017-06-12 10:26:05,2017-06-12,1
2017-06-13 16:44:08,2017-06-13,7
2017-05-24 08:57:47,2017-05-24,11
2017-05-31 11:29:45,2017-05-31,3
2017-05-21 18:53:29,2017-05-21,12
2017-05-24 20:02:36,2017-05-24,7
2017-05-18 14:35:32,2017-05-18,9
2017-06-08 11:30:04,2017-06-08,3
2017-05-23 16:22:01,2017-05-23,13
2017-06-15 11:10:41,2017-06-15,1
2017-05-19 04:16:19,2017-05-19,8
2017-05-24 14:09:09,2017-05-24,11
2017-05-18 07:52:01,2017-05-18,1
2017-05-14 18:35:12,2017-05-14,8
2017-05-24 22:30:25,2017-05-24,13
2017-05-06 15:43:19,2017-05-06,2
2017-06-07 16:34:47,2017-06-07,10
2017-05-21 14:33:21,2017-05-21,5
2017-05-14 23:29:29,2017-05-14,14
2017-05-13 01:16:42,2017-05-13,6
2017-05-21 08:00:14,2017-05-21,1
2017-06-06 14:44:07,2017-06-06,9
2017-05-26 14:11:03,2017-05-26,5
2017-06-09 09:47:24,2017-06-09,7
2017-05-22 23:09:07,2017-05-22,9
2017-06-07 20:09:55,2017-06-07,12
2017-06-03 13:13:42,2017-06-03,6
2017-05-09 09:37:25,2017-05-09,14
2017-05-03 13:36:01,2017-05-03,9
2017-06-05 09:56:03,2017-06-05,8
2017-05-08 19:30:56,2017-05-08,11
2017-05-11 20:12:19,2017-05-11,14
2017-06-08 13:19:18,2017-06-08,11
2017-05-16 16:39:33,2017-05-16,1
2017-05-17 01:34:13,2017-05-17,12
2017-05-30 17:11:37,2017-05-30,6
2017-05-08 12:01:54,2017-05-08,5
2017-05-28 19:28:25,2017-05-28,8
2017-05-26 10:43:29,2017-05-26,6
2017-05-07 21:27:38,2017-05-07,13
2017-06-12 06:50:21,2017-06-12,9
2017-05-16 15:39:55,2017-05-16,12
2017-05-24 09:16:40,2017-05-24,12
2017-05-31 14:41:11,2017-05-31,8
2017-05-16 18:41:55,2017-05-16,9
2017-05-25 17:10:19,2017-05-25,11
2017-05-26 09:40:44,2017-05-26,10
2017-05-30 11:43:19,2017-05-30,8
2017-05-31 11:38:50,2017-05-31,6
2017-06-03 15:01:17,2017-06-03,6
2017-06-09 13:59:38,2017-06-09,8
2017-05-06 16:13:45,2017-05-06,14
2017-05-10 08:02:44,2017-05-10,9
2017-06-03 23:46:04,2017-06-03,7
2017-06-05 21:49:14,2017-06-05,11
2017-05-17 23:32:26,2017-05-17,4
2017-05-30 22:39:48,2017-05-30,10
2017-06-15 14:38:02,2017-06-15,14
2017-06-04 20:28:39,2017-06-04,5
2017-05-09 22:42:23,2017-05-09,7
2017-05-07 17:42:39,2017-05-07,4
2017-05-21 11:15:14,2017-05-21,12
2017-06-07 14:43:53,2017-06-07,6
2017-06-13 11:13:23,2017-06-13,3
2017-06-08 16:15:15,2017-06-08,2
2017-05-05 08:21:12,2017-05-05,2
2017-05-17 18:02:40,2017-05-17,9
2017-05-30 16:27:19,2017-05-30,5
2017-05-16 00:46:45,2017-05-16,9
2017-06-13 15:38:50,2017-06-13,9
2017-06-12 20:31:06,2017-06-12,8
2017-06-15 20:59:27,2017-06-15,3
2017-05-18 11:00:52,2017-05-18,11
2017-05-18 21:31:37,2017-05-18,1
2017-05-14 05:55:24,2017-05-14,4
2017-05-11 11:44:50,2017-05-11,6
2017-05-11 22:11:20,2017-05-11,12
2017-05-14 01:08:21,2017-05-14,10
2017-05-04 13:02:59,2017-05-04,3
2017-05-31 17:47:09,2017-05-31,12
2017-05-11 23:13:23,2017-05-11,8
2017-06-12 22:07:23,2017-06-12,3
2017-06-02 08:29:59,2017-06-02,13
2017-05-23 22:12:58,2017-05-23,11
2017-05-09 17:19:12,2017-05-09,10
2017-05-14 22:26:36,2017-05-14,8
2017-06-05 17:05:52,2017-06-05,12
2017-06-09 19:00:08,2017-06-09,13
2017-05-15 14:14:21,2017-05-15,11
2017-06-03 13:21:52,2017-06-03,9
2017-05-31 12:45:31,2017-05-31,14
2017-06-13 14:52:23,2017-06-13,12
2017-06-02 11:57:14,2017-06-02,8
2017-06-10 19:03:03,2017-06-10,7
2017-06-02 14:02:21,2017-06-02,14
2017-05-02 12:02:54,2017-05-02,13
2017-05-13 19:52:24,2017-05-13,9
2017-06-07 21:41:00,2017-06-07,13
2017-05-03 10:06:00,2017-05-03,10
2017-06-06 02:49:40,2017-06-06,12
2017-05-24 19:32:16,2017-05-24,6
2017-06-13 18:16:27,2017-06-13,13
2017-06-13 15:31:28,2017-06-13,10
2017-05-18 06:54:10,2017-05-18,12
2017-05-01 19:26:27,2017-05-01,10
2017-05-24 15:31:18,2017-05-24,4
2017-05-09 15:22:34,2017-05-09,13
2017-06-14 09:26:34,2017-06-14,6
2017-05-08 22:36:56,2017-05-08,13
2017-05-05 09:01:37,2017-05-05,10
2017-06-08 16:46:33,2017-06-08,7
2017-06-11 19:08:12,2017-06-11,11
2017-05-24 03:14:20,2017-05-24,13
2017-05-22 11:30:53,2017-05-22,11
2017-06-13 12:44:35,2017-06-13,6
2017-06-04 11:21:10,2017-06-04,8
2017-06-01 17:59:54,2017-06-01,11
2017-05-18 09:51:42,2017-05-18,4
2017-05-20 15:47:20,2017-05-20,13
2017-05-28 02:29:51,2017-05-28,10
2017-06-02 11:29:10,2017-06-02,6
2017-05-09 21:15:21,2017-05-09,13
2017-06-11 18:44:29,2017-06-11,6
2017-05-14 16:08:22,2017-05-14,5
2017-05-07 19:20:16,2017-05-07,4
2017-06-02 16:17:43,2017-06-02,4
2017-05-07 23:32:33,2017-05-07,12
2017-06-15 20:11:55,2017-06-15,1
2017-06-11 10:43:14,2017-06-11,3
2017-05-16 21:10:41,2017-05-16,4
2017-05-08 15:07:35,2017-05-08,13
2017-05-30 17:52:25,2017-05-30,2
2017-05-21 22:07:50,2017-05-21,11
2017-05-11 23:24:53,2017-05-11,12
2017-05-04 14:51:10,2017-05-04,14
2017-05-24 12:43:47,2017-05-24,6
2017-05-11 11:47:42,2017-05-11,11
2017-05-06 20:11:10,2017-05-06,12
2017-06-02 15:14:54,2017-06-02,9
2017-06-08 11:18:47,2017-06-08,4
2017-05-22 12:30:30,2017-05-22,13
2017-06-07 20:15:48,2017-06-07,12
2017-05-08 11:36:06,2017-05-08,11
2017-05-22 13:35:29,2017-05-22,6
2017-06-07 22:34:37,2017-06-07,12
2017-06-08 16:46:16,2017-06-08,8
2017-05-22 17:20:34,2017-05-22,1
2017-05-30 22:39:17,2017-05-30,14
2017-05-23 21:31:24,2017-05-23,11
2017-05-07 17:27:21,2017-05-07,7
2017-05-29 22:08:30,2017-05-29,13
2017-06-07 18:06:13,2017-06-07,1
2017-06-12 00:35:07,2017-06-12,4
2017-06-02 09:28:25,2017-06-02,8
2017-06-02 12:06:11,2017-06-02,11
