"date","VIX.Open","VIX.High","VIX.Low","VIX.Close","VIX.Volume","VIX.Adjusted","year","month","monthf","weekday","weekdayf","week"
2008-02-15,25.58,25.67,24.450001,25.02,0,25.02,2008,2,"Feb",5,"Fri",6
2008-02-19,25.389999,26.59,24.73,25.59,0,25.59,2008,2,"Feb",2,"Tue",7
2008-02-20,25.6,26.950001,24.209999,24.4,0,24.4,2008,2,"Feb",3,"Wed",7
2008-02-21,24.42,25.450001,23.74,25.120001,0,25.120001,2008,2,"Feb",4,"Thu",7
2008-02-22,24.99,25.93,23.620001,24.059999,0,24.059999,2008,2,"Feb",5,"Fri",7
2008-02-25,24.059999,25.07,22.690001,23.030001,0,23.030001,2008,2,"Feb",1,"Mon",8
2008-02-26,23.440001,23.450001,21.639999,21.9,0,21.9,2008,2,"Feb",2,"Tue",8
2008-02-27,21.9,23.01,21.83,22.690001,0,22.690001,2008,2,"Feb",3,"Wed",8
2008-02-28,22.690001,23.790001,22.690001,23.530001,0,23.530001,2008,2,"Feb",4,"Thu",8
2008-02-29,23.540001,26.91,23.540001,26.540001,0,26.540001,2008,2,"Feb",5,"Fri",8
2008-03-03,27.540001,28.129999,26.27,26.280001,0,26.280001,2008,3,"Mar",1,"Mon",9
2008-03-04,27.190001,27.42,25.51,25.52,0,25.52,2008,3,"Mar",2,"Tue",9
2008-03-05,25.52,25.77,23.299999,24.6,0,24.6,2008,3,"Mar",3,"Wed",9
2008-03-06,25.450001,27.9,25.040001,27.549999,0,27.549999,2008,3,"Mar",4,"Thu",9
2008-03-07,28.52,29.290001,26.48,27.49,0,27.49,2008,3,"Mar",5,"Fri",9
2008-03-10,28.129999,29.73,27.92,29.379999,0,29.379999,2008,3,"Mar",1,"Mon",10
2008-03-11,27.25,28.639999,26.35,26.360001,0,26.360001,2008,3,"Mar",2,"Tue",10
2008-03-12,26.389999,27.25,24.9,27.219999,0,27.219999,2008,3,"Mar",3,"Wed",10
2008-03-13,27.219999,29.620001,25.65,27.290001,0,27.290001,2008,3,"Mar",4,"Thu",10
2008-03-14,27.309999,32.889999,26.02,31.16,0,31.16,2008,3,"Mar",5,"Fri",10
2008-03-17,35.139999,35.599998,31.1,32.240002,0,32.240002,2008,3,"Mar",1,"Mon",11
2008-03-18,32.240002,32.240002,25.58,25.790001,0,25.790001,2008,3,"Mar",2,"Tue",11
2008-03-19,25.780001,29.950001,25.16,29.84,0,29.84,2008,3,"Mar",3,"Wed",11
2008-03-20,29.84,29.84,25.799999,26.620001,0,26.620001,2008,3,"Mar",4,"Thu",11
2008-03-24,26.639999,27.040001,24.75,25.73,0,25.73,2008,3,"Mar",1,"Mon",12
2008-03-25,25.75,26.42,25.17,25.719999,0,25.719999,2008,3,"Mar",2,"Tue",12
2008-03-26,25.75,26.85,25.51,26.08,0,26.08,2008,3,"Mar",3,"Wed",12
2008-03-27,25.549999,25.98,24.91,25.879999,0,25.879999,2008,3,"Mar",4,"Thu",12
2008-03-28,25.809999,25.959999,25.040001,25.709999,0,25.709999,2008,3,"Mar",5,"Fri",12
2008-03-31,25.709999,26.77,25.35,25.610001,0,25.610001,2008,3,"Mar",1,"Mon",13
2008-04-01,25.610001,25.610001,22.52,22.68,0,22.68,2008,4,"Apr",2,"Tue",13
2008-04-02,22.639999,23.65,22.389999,23.43,0,23.43,2008,4,"Apr",3,"Wed",13
2008-04-03,23.84,24.15,23,23.209999,0,23.209999,2008,4,"Apr",4,"Thu",13
2008-04-04,23,23.309999,21.75,22.450001,0,22.450001,2008,4,"Apr",5,"Fri",13
2008-04-07,22.450001,22.73,21.209999,22.42,0,22.42,2008,4,"Apr",1,"Mon",14
2008-04-08,22.42,23.16,22.360001,22.360001,0,22.360001,2008,4,"Apr",2,"Tue",14
2008-04-09,22.360001,23.57,22.360001,22.809999,0,22.809999,2008,4,"Apr",3,"Wed",14
2008-04-10,22.799999,23.219999,21.629999,21.98,0,21.98,2008,4,"Apr",4,"Thu",14
2008-04-11,23.030001,23.59,22.65,23.459999,0,23.459999,2008,4,"Apr",5,"Fri",14
2008-04-14,23.459999,24.35,23.459999,23.82,0,23.82,2008,4,"Apr",1,"Mon",15
2008-04-15,23.84,23.99,22.719999,22.780001,0,22.780001,2008,4,"Apr",2,"Tue",15
2008-04-16,22.030001,22.09,20.5,20.530001,0,20.530001,2008,4,"Apr",3,"Wed",15
2008-04-17,21.129999,21.540001,20.35,20.370001,0,20.370001,2008,4,"Apr",4,"Thu",15
2008-04-18,20.370001,20.370001,19.209999,20.129999,0,20.129999,2008,4,"Apr",5,"Fri",15
2008-04-21,20.15,21.120001,20.15,20.5,0,20.5,2008,4,"Apr",1,"Mon",16
2008-04-22,20.469999,21.6,20.469999,20.870001,0,20.870001,2008,4,"Apr",2,"Tue",16
2008-04-23,20.629999,20.950001,19.879999,20.26,0,20.26,2008,4,"Apr",3,"Wed",16
2008-04-24,20.26,20.77,19.209999,20.059999,0,20.059999,2008,4,"Apr",4,"Thu",16
2008-04-25,19.6,20.360001,19.280001,19.59,0,19.59,2008,4,"Apr",5,"Fri",16
2008-04-28,20.139999,20.25,19.370001,19.639999,0,19.639999,2008,4,"Apr",1,"Mon",17
2008-04-29,19.860001,20.540001,19.629999,20.24,0,20.24,2008,4,"Apr",2,"Tue",17
2008-04-30,20.24,20.809999,19.690001,20.790001,0,20.790001,2008,4,"Apr",3,"Wed",17
2008-05-01,20.780001,20.83,18.870001,18.879999,0,18.879999,2008,5,"May",4,"Thu",17
2008-05-02,18.870001,19.110001,17.969999,18.18,0,18.18,2008,5,"May",5,"Fri",17
2008-05-05,18.68,19.290001,18.68,18.9,0,18.9,2008,5,"May",1,"Mon",18
2008-05-06,18.9,19.57,18.110001,18.209999,0,18.209999,2008,5,"May",2,"Tue",18
2008-05-07,18.48,19.98,18.42,19.73,0,19.73,2008,5,"May",3,"Wed",18
2008-05-08,19.73,19.92,18.620001,19.4,0,19.4,2008,5,"May",4,"Thu",18
2008-05-09,19.98,20.01,19.299999,19.41,0,19.41,2008,5,"May",5,"Fri",18
2008-05-12,19.17,19.48,16.92,17.790001,0,17.790001,2008,5,"May",1,"Mon",19
2008-05-13,17.790001,18.629999,17.76,17.98,0,17.98,2008,5,"May",2,"Tue",19
2008-05-14,17.98,17.98,16.190001,17.66,0,17.66,2008,5,"May",3,"Wed",19
2008-05-15,17.65,17.84,16.25,16.299999,0,16.299999,2008,5,"May",4,"Thu",19
2008-05-16,16.299999,17.92,16.299999,16.469999,0,16.469999,2008,5,"May",5,"Fri",19
2008-05-19,16.469999,17.889999,15.82,17.01,0,17.01,2008,5,"May",1,"Mon",20
2008-05-20,17.02,18.42,17.02,17.58,0,17.58,2008,5,"May",2,"Tue",20
2008-05-21,17.639999,18.889999,17.01,18.59,0,18.59,2008,5,"May",3,"Wed",20
2008-05-22,18.92,19.110001,17.82,18.049999,0,18.049999,2008,5,"May",4,"Thu",20
2008-05-23,18.58,19.799999,18.379999,19.549999,0,19.549999,2008,5,"May",5,"Fri",20
2008-05-27,20.780001,20.950001,19.42,19.639999,0,19.639999,2008,5,"May",2,"Tue",21
2008-05-28,19.639999,20.030001,19.01,19.07,0,19.07,2008,5,"May",3,"Wed",21
2008-05-29,19.08,19.17,17.540001,18.139999,0,18.139999,2008,5,"May",4,"Thu",21
2008-05-30,18.139999,18.209999,17.559999,17.83,0,17.83,2008,5,"May",5,"Fri",21
2008-06-02,17.83,20.450001,17.83,19.83,0,19.83,2008,6,"Jun",1,"Mon",22
2008-06-03,19.799999,21,18.889999,20.24,0,20.24,2008,6,"Jun",2,"Tue",22
2008-06-04,20.639999,21.309999,19.76,20.799999,0,20.799999,2008,6,"Jun",3,"Wed",22
2008-06-05,20.540001,20.59,18.620001,18.629999,0,18.629999,2008,6,"Jun",4,"Thu",22
2008-06-06,18.629999,23.790001,18.629999,23.559999,0,23.559999,2008,6,"Jun",5,"Fri",22
2008-06-09,23.559999,24.469999,20.780001,23.120001,0,23.120001,2008,6,"Jun",1,"Mon",23
2008-06-10,24.370001,24.42,22.309999,23.18,0,23.18,2008,6,"Jun",2,"Tue",23
2008-06-11,23.440001,24.299999,22.860001,24.120001,0,24.120001,2008,6,"Jun",3,"Wed",23
2008-06-12,23.610001,23.98,21.91,23.33,0,23.33,2008,6,"Jun",4,"Thu",23
2008-06-13,23.02,23.139999,21.040001,21.219999,0,21.219999,2008,6,"Jun",5,"Fri",23
2008-06-16,21.219999,22.84,20.73,20.950001,0,20.950001,2008,6,"Jun",1,"Mon",24
2008-06-17,20.959999,21.42,20.02,21.129999,0,21.129999,2008,6,"Jun",2,"Tue",24
2008-06-18,21.67,22.860001,21.26,22.24,0,22.24,2008,6,"Jun",3,"Wed",24
2008-06-19,22.24,22.610001,20.91,21.58,0,21.58,2008,6,"Jun",4,"Thu",24
2008-06-20,21.58,23.700001,21.58,22.870001,0,22.870001,2008,6,"Jun",5,"Fri",24
2008-06-23,22.889999,23.139999,22.52,22.639999,0,22.639999,2008,6,"Jun",1,"Mon",25
2008-06-24,22.690001,23.48,21.68,22.42,0,22.42,2008,6,"Jun",2,"Tue",25
2008-06-25,22.42,22.42,20.34,21.139999,0,21.139999,2008,6,"Jun",3,"Wed",25
2008-06-26,22.23,23.99,22.15,23.93,0,23.93,2008,6,"Jun",4,"Thu",25
2008-06-27,23.75,24.559999,23.299999,23.440001,0,23.440001,2008,6,"Jun",5,"Fri",25
2008-06-30,24.25,24.26,23.27,23.950001,0,23.950001,2008,6,"Jun",1,"Mon",26
2008-07-01,25.139999,25.57,23.639999,23.65,0,23.65,2008,7,"Jul",2,"Tue",26
2008-07-02,23.4,25.959999,22.700001,25.92,0,25.92,2008,7,"Jul",3,"Wed",26
2008-07-03,25.92,26.08,24.440001,24.790001,0,24.790001,2008,7,"Jul",4,"Thu",26
2008-07-07,25.48,26.91,24.73,25.780001,0,25.780001,2008,7,"Jul",1,"Mon",27
2008-07-08,25.719999,26.049999,23.02,23.15,0,23.15,2008,7,"Jul",2,"Tue",27
2008-07-09,23.16,25.389999,22.59,25.23,0,25.23,2008,7,"Jul",3,"Wed",27
2008-07-10,25.219999,26.620001,25.07,25.59,0,25.59,2008,7,"Jul",4,"Thu",27
2008-07-11,25.559999,29.440001,25.559999,27.49,0,27.49,2008,7,"Jul",5,"Fri",27
2008-07-14,27.49,29.299999,26.9,28.48,0,28.48,2008,7,"Jul",1,"Mon",28
2008-07-15,28.469999,30.809999,27.01,28.540001,0,28.540001,2008,7,"Jul",2,"Tue",28
2008-07-16,28.190001,28.190001,24.870001,25.1,0,25.1,2008,7,"Jul",3,"Wed",28
2008-07-17,24.58,25.5,23.99,25.01,0,25.01,2008,7,"Jul",4,"Thu",28
2008-07-18,25.01,25.190001,23.780001,24.049999,0,24.049999,2008,7,"Jul",5,"Fri",28
2008-07-21,24.049999,24.58,23.040001,23.049999,0,23.049999,2008,7,"Jul",1,"Mon",29
2008-07-22,24.02,24.08,21.049999,21.18,0,21.18,2008,7,"Jul",2,"Tue",29
2008-07-23,21.23,22.08,20.73,21.309999,0,21.309999,2008,7,"Jul",3,"Wed",29
2008-07-24,21.309999,23.610001,21.309999,23.440001,0,23.440001,2008,7,"Jul",4,"Thu",29
2008-07-25,23.450001,23.450001,22.309999,22.91,0,22.91,2008,7,"Jul",5,"Fri",29
2008-07-28,22.91,24.620001,19.65,24.23,0,24.23,2008,7,"Jul",1,"Mon",30
2008-07-29,24.200001,24.219999,21.959999,22.030001,0,22.030001,2008,7,"Jul",2,"Tue",30
2008-07-30,22.030001,22.309999,20.99,21.209999,0,21.209999,2008,7,"Jul",3,"Wed",30
2008-07-31,22.33,22.959999,21.450001,22.940001,0,22.940001,2008,7,"Jul",4,"Thu",30
2008-08-01,22.66,23.370001,22.35,22.57,0,22.57,2008,8,"Aug",5,"Fri",30
2008-08-04,23.77,23.860001,22.940001,23.49,0,23.49,2008,8,"Aug",1,"Mon",31
2008-08-05,22.99,22.99,20.059999,21.139999,0,21.139999,2008,8,"Aug",2,"Tue",31
2008-08-06,21.139999,21.66,19.75,20.23,0,20.23,2008,8,"Aug",3,"Wed",31
2008-08-07,20.23,21.459999,20.23,21.15,0,21.15,2008,8,"Aug",4,"Thu",31
2008-08-08,21.15,21.690001,20.110001,20.66,0,20.66,2008,8,"Aug",5,"Fri",31
2008-08-11,20.66,20.959999,19.66,20.120001,0,20.120001,2008,8,"Aug",1,"Mon",32
2008-08-12,20.639999,21.51,20.379999,21.17,0,21.17,2008,8,"Aug",2,"Tue",32
2008-08-13,21.57,22.110001,20.799999,21.549999,0,21.549999,2008,8,"Aug",3,"Wed",32
2008-08-14,22.299999,22.299999,20.07,20.34,0,20.34,2008,8,"Aug",4,"Thu",32
2008-08-15,20.24,20.65,19.57,19.58,0,19.58,2008,8,"Aug",5,"Fri",32
2008-08-18,19.58,21.440001,19.58,20.98,0,20.98,2008,8,"Aug",1,"Mon",33
2008-08-19,21.76,22.139999,21.280001,21.280001,0,21.280001,2008,8,"Aug",2,"Tue",33
2008-08-20,21.299999,21.67,20.389999,20.42,0,20.42,2008,8,"Aug",3,"Wed",33
2008-08-21,20.43,21.08,18.940001,19.82,0,19.82,2008,8,"Aug",4,"Thu",33
2008-08-22,19.83,19.83,18.639999,18.809999,0,18.809999,2008,8,"Aug",5,"Fri",33
2008-08-25,18.780001,21.219999,18.780001,20.969999,0,20.969999,2008,8,"Aug",1,"Mon",34
2008-08-26,20.98,21.27,20.48,20.49,0,20.49,2008,8,"Aug",2,"Tue",34
2008-08-27,20.48,20.67,19.530001,19.76,0,19.76,2008,8,"Aug",3,"Wed",34
2008-08-28,19.360001,19.66,19.219999,19.43,0,19.43,2008,8,"Aug",4,"Thu",34
2008-08-29,19.43,20.709999,19.43,20.65,0,20.65,2008,8,"Aug",5,"Fri",34
2008-09-02,20.65,22.299999,20.469999,21.99,0,21.99,2008,9,"Sep",2,"Tue",35
2008-09-03,21.99,22.299999,21.389999,21.43,0,21.43,2008,9,"Sep",3,"Wed",35
2008-09-04,22.02,24.15,21.91,24.030001,0,24.030001,2008,9,"Sep",4,"Thu",35
2008-09-05,24.540001,24.709999,22.969999,23.059999,0,23.059999,2008,9,"Sep",5,"Fri",35
2008-09-08,22.219999,24.059999,22.120001,22.639999,0,22.639999,2008,9,"Sep",1,"Mon",36
2008-09-09,22.690001,25.68,22.58,25.469999,0,25.469999,2008,9,"Sep",2,"Tue",36
2008-09-10,25.469999,25.48,23.799999,24.52,0,24.52,2008,9,"Sep",3,"Wed",36
2008-09-11,25.379999,26.25,24.389999,24.389999,0,24.389999,2008,9,"Sep",4,"Thu",36
2008-09-12,24.799999,26.67,24.799999,25.66,0,25.66,2008,9,"Sep",5,"Fri",36
2008-09-15,25.66,31.870001,25.66,31.700001,0,31.700001,2008,9,"Sep",1,"Mon",37
2008-09-16,31.700001,33.700001,30.24,30.299999,0,30.299999,2008,9,"Sep",2,"Tue",37
2008-09-17,30.25,36.400002,30.25,36.220001,0,36.220001,2008,9,"Sep",3,"Wed",37
2008-09-18,36.099998,42.16,33.099998,33.099998,0,33.099998,2008,9,"Sep",4,"Thu",37
2008-09-19,33.07,33.080002,27.950001,32.07,0,32.07,2008,9,"Sep",5,"Fri",37
2008-09-22,32.400002,34.220001,30.809999,33.849998,0,33.849998,2008,9,"Sep",1,"Mon",38
2008-09-23,33.849998,36.080002,32.630001,35.720001,0,35.720001,2008,9,"Sep",2,"Tue",38
2008-09-24,35.700001,36.709999,34.16,35.189999,0,35.189999,2008,9,"Sep",3,"Wed",38
2008-09-25,35.189999,35.189999,32.450001,32.82,0,32.82,2008,9,"Sep",4,"Thu",38
2008-09-26,32.82,36.400002,32.82,34.740002,0,34.740002,2008,9,"Sep",5,"Fri",38
2008-09-29,36.919998,48.400002,36.919998,46.720001,0,46.720001,2008,9,"Sep",1,"Mon",39
2008-09-30,43.77,43.799999,38.860001,39.389999,0,39.389999,2008,9,"Sep",2,"Tue",39
2008-10-01,39.389999,42.380001,39.389999,39.810001,0,39.810001,2008,10,"Oct",3,"Wed",39
2008-10-02,39.82,46.48,39.82,45.259998,0,45.259998,2008,10,"Oct",4,"Thu",39
2008-10-03,45.220001,45.52,41.509998,45.139999,0,45.139999,2008,10,"Oct",5,"Fri",39
2008-10-06,45.119999,58.240002,45.119999,52.049999,0,52.049999,2008,10,"Oct",1,"Mon",40
2008-10-07,52.049999,54.189999,47.029999,53.68,0,53.68,2008,10,"Oct",2,"Tue",40
2008-10-08,53.68,59.060001,51.900002,57.529999,0,57.529999,2008,10,"Oct",3,"Wed",40
2008-10-09,57.57,64.919998,52.540001,63.919998,0,63.919998,2008,10,"Oct",4,"Thu",40
2008-10-10,65.849998,76.940002,59.959999,69.949997,0,69.949997,2008,10,"Oct",5,"Fri",40
2008-10-13,69.949997,71.419998,54.689999,54.990002,0,54.990002,2008,10,"Oct",1,"Mon",41
2008-10-14,55.099998,59.810001,47.290001,55.130001,0,55.130001,2008,10,"Oct",2,"Tue",41
2008-10-15,55.689999,69.470001,55.689999,69.25,0,69.25,2008,10,"Oct",3,"Wed",41
2008-10-16,69.209999,81.169998,66.510002,67.610001,0,67.610001,2008,10,"Oct",4,"Thu",41
2008-10-17,67.650002,74.480003,59.82,70.330002,0,70.330002,2008,10,"Oct",5,"Fri",41
2008-10-20,70.400002,70.400002,52.700001,52.970001,0,52.970001,2008,10,"Oct",1,"Mon",42
2008-10-21,52.950001,56.369999,50.91,53.110001,0,53.110001,2008,10,"Oct",2,"Tue",42
2008-10-22,53,80.639999,53,69.650002,0,69.650002,2008,10,"Oct",3,"Wed",42
2008-10-23,68.029999,79.43,51.830002,67.800003,0,67.800003,2008,10,"Oct",4,"Thu",42
2008-10-24,67.800003,89.529999,67.800003,79.129997,0,79.129997,2008,10,"Oct",5,"Fri",42
2008-10-27,79.129997,81.650002,65.900002,80.059998,0,80.059998,2008,10,"Oct",1,"Mon",43
2008-10-28,73.300003,78.980003,65.660004,66.959999,0,66.959999,2008,10,"Oct",2,"Tue",43
2008-10-29,66.959999,71.139999,62.720001,69.959999,0,69.959999,2008,10,"Oct",3,"Wed",43
2008-10-30,69.830002,69.830002,62.669998,62.900002,0,62.900002,2008,10,"Oct",4,"Thu",43
2008-10-31,62.93,65.849998,56.73,59.889999,0,59.889999,2008,10,"Oct",5,"Fri",43
2008-11-03,60.169998,60.77,53.630001,53.68,0,53.68,2008,11,"Nov",1,"Mon",44
2008-11-04,53.68,53.68,44.25,47.73,0,47.73,2008,11,"Nov",2,"Tue",44
2008-11-05,47.73,55.619999,46.869999,54.560001,0,54.560001,2008,11,"Nov",3,"Wed",44
2008-11-06,56.709999,64.779999,55.599998,63.68,0,63.68,2008,11,"Nov",4,"Thu",44
2008-11-07,63.68,63.68,56.029999,56.099998,0,56.099998,2008,11,"Nov",5,"Fri",44
2008-11-10,56.09,62.09,54.630001,59.98,0,59.98,2008,11,"Nov",1,"Mon",45
2008-11-11,59.98,64.730003,58.580002,61.439999,0,61.439999,2008,11,"Nov",2,"Tue",45
2008-11-12,61.52,67.190002,61.52,66.459999,0,66.459999,2008,11,"Nov",3,"Wed",45
2008-11-13,66.449997,69.989998,58.66,59.830002,0,59.830002,2008,11,"Nov",4,"Thu",45
2008-11-14,62.599998,66.309998,59.75,66.309998,0,66.309998,2008,11,"Nov",5,"Fri",45
2008-11-17,69.57,69.589996,65.099998,69.150002,0,69.150002,2008,11,"Nov",1,"Mon",46
2008-11-18,70.089996,73.129997,67.18,67.639999,0,67.639999,2008,11,"Nov",2,"Tue",46
2008-11-19,68.459999,75,67.339996,74.260002,0,74.260002,2008,11,"Nov",3,"Wed",46
2008-11-20,74.260002,81.480003,72.760002,80.860001,0,80.860001,2008,11,"Nov",4,"Thu",46
2008-11-21,80.739998,80.739998,71.629997,72.669998,0,72.669998,2008,11,"Nov",5,"Fri",46
2008-11-24,71.190002,71.349998,61.810001,64.699997,0,64.699997,2008,11,"Nov",1,"Mon",47
2008-11-25,64.760002,65.489998,60.25,60.900002,0,60.900002,2008,11,"Nov",2,"Tue",47
2008-11-26,60.900002,62.5,54.619999,54.919998,0,54.919998,2008,11,"Nov",3,"Wed",47
2008-11-28,56.02,56.82,50.5,55.279999,0,55.279999,2008,11,"Nov",5,"Fri",47
2008-12-01,60.470001,68.599998,60.360001,68.510002,0,68.510002,2008,12,"Dec",1,"Mon",48
2008-12-02,66.68,67.010002,62.310001,62.98,0,62.98,2008,12,"Dec",2,"Tue",48
2008-12-03,62.98,65.370003,60.18,60.720001,0,60.720001,2008,12,"Dec",3,"Wed",48
2008-12-04,62.189999,65.080002,60.209999,63.639999,0,63.639999,2008,12,"Dec",4,"Thu",48
2008-12-05,63.639999,66.540001,59.259998,59.93,0,59.93,2008,12,"Dec",5,"Fri",48
2008-12-08,58.860001,59.869999,57.349998,58.490002,0,58.490002,2008,12,"Dec",1,"Mon",49
2008-12-09,59.48,59.57,56.369999,58.91,0,58.91,2008,12,"Dec",2,"Tue",49
2008-12-10,58.91,58.91,53.790001,55.73,0,55.73,2008,12,"Dec",3,"Wed",49
2008-12-11,55.080002,56.439999,52.939999,55.779999,0,55.779999,2008,12,"Dec",4,"Thu",49
2008-12-12,55.779999,58.84,54.259998,54.279999,0,54.279999,2008,12,"Dec",5,"Fri",49
2008-12-15,55.68,58.490002,55.68,56.759998,0,56.759998,2008,12,"Dec",1,"Mon",50
2008-12-16,56.759998,56.759998,50.91,52.369999,0,52.369999,2008,12,"Dec",2,"Tue",50
2008-12-17,52,52.189999,49.360001,49.84,0,49.84,2008,12,"Dec",3,"Wed",50
2008-12-18,49.84,49.84,44.5,47.34,0,47.34,2008,12,"Dec",4,"Thu",50
2008-12-19,46.009998,46.009998,41.290001,44.93,0,44.93,2008,12,"Dec",5,"Fri",50
2008-12-22,44.93,46.689999,42.75,44.560001,0,44.560001,2008,12,"Dec",1,"Mon",51
2008-12-23,43.189999,45.389999,41.68,45.02,0,45.02,2008,12,"Dec",2,"Tue",51
2008-12-24,45.02,45.02,44.150002,44.209999,0,44.209999,2008,12,"Dec",3,"Wed",51
2008-12-26,44.27,44.360001,42.919998,43.380001,0,43.380001,2008,12,"Dec",5,"Fri",51
2008-12-29,43.349998,46.240002,42.16,43.900002,0,43.900002,2008,12,"Dec",1,"Mon",52
2008-12-30,43.990002,44.290001,41.630001,41.630001,0,41.630001,2008,12,"Dec",2,"Tue",52
2008-12-31,41.630001,41.630001,37.959999,40,0,40,2008,12,"Dec",3,"Wed",52
2009-01-02,39.580002,39.82,36.880001,39.189999,0,39.189999,2009,1,"Jan",5,"Fri",0
2009-01-05,39.240002,40.220001,38.299999,39.080002,0,39.080002,2009,1,"Jan",1,"Mon",1
2009-01-06,38.060001,39.330002,37.34,38.560001,0,38.560001,2009,1,"Jan",2,"Tue",1
2009-01-07,40.290001,43.82,40.119999,43.389999,0,43.389999,2009,1,"Jan",3,"Wed",1
2009-01-08,43.380001,44.599998,42.560001,42.560001,0,42.560001,2009,1,"Jan",4,"Thu",1
2009-01-09,41.18,43.130001,41.049999,42.82,0,42.82,2009,1,"Jan",5,"Fri",1
2009-01-12,42.060001,46.619999,41.939999,45.84,0,45.84,2009,1,"Jan",1,"Mon",2
2009-01-13,45.84,47.080002,43.23,43.27,0,43.27,2009,1,"Jan",2,"Tue",2
2009-01-14,46.240002,51.549999,46.139999,49.139999,0,49.139999,2009,1,"Jan",3,"Wed",2
2009-01-15,49.139999,55.16,49.139999,51,0,51,2009,1,"Jan",4,"Thu",2
2009-01-16,51,51,45.959999,46.110001,0,46.110001,2009,1,"Jan",5,"Fri",2
2009-01-20,50.119999,57.360001,49.27,56.650002,0,56.650002,2009,1,"Jan",2,"Tue",3
2009-01-21,51.52,54.119999,46.150002,46.419998,0,46.419998,2009,1,"Jan",3,"Wed",3
2009-01-22,50.650002,51.759998,46.509998,47.290001,0,47.290001,2009,1,"Jan",4,"Thu",3
2009-01-23,50.389999,51.110001,46.43,47.27,0,47.27,2009,1,"Jan",5,"Fri",3
2009-01-26,47.889999,47.93,44.290001,45.689999,0,45.689999,2009,1,"Jan",1,"Mon",4
2009-01-27,45.110001,45.93,42.200001,42.25,0,42.25,2009,1,"Jan",2,"Tue",4
2009-01-28,42.25,42.25,33.759998,39.66,0,39.66,2009,1,"Jan",3,"Wed",4
2009-01-29,41.34,43.029999,41.119999,42.630001,0,42.630001,2009,1,"Jan",4,"Thu",4
2009-01-30,42.630001,45.529999,42.09,44.84,0,44.84,2009,1,"Jan",5,"Fri",4
2009-02-02,49.419998,49.540001,45.259998,45.52,0,45.52,2009,2,"Feb",1,"Mon",5
2009-02-03,45.52,45.52,42.43,43.060001,0,43.060001,2009,2,"Feb",2,"Tue",5
2009-02-04,43.060001,44.52,41.389999,43.849998,0,43.849998,2009,2,"Feb",3,"Wed",5
2009-02-05,43.830002,46.23,42.32,43.73,0,43.73,2009,2,"Feb",4,"Thu",5
2009-02-06,43.709999,43.709999,41.200001,43.369999,0,43.369999,2009,2,"Feb",5,"Fri",5
2009-02-09,45.400002,45.450001,43.040001,43.639999,0,43.639999,2009,2,"Feb",1,"Mon",6
2009-02-10,45.139999,48.119999,44.18,46.669998,0,46.669998,2009,2,"Feb",2,"Tue",6
2009-02-11,46.669998,46.669998,44.5,44.529999,0,44.529999,2009,2,"Feb",3,"Wed",6
2009-02-12,44.52,48.630001,41.209999,41.25,0,41.25,2009,2,"Feb",4,"Thu",6
2009-02-13,41.599998,43.02,40.73,42.93,0,42.93,2009,2,"Feb",5,"Fri",6
2009-02-17,48.139999,51.18,46.959999,48.66,0,48.66,2009,2,"Feb",2,"Tue",7
2009-02-18,48.66,50.290001,46,48.459999,0,48.459999,2009,2,"Feb",3,"Wed",7
2009-02-19,48.540001,48.540001,44.810001,47.080002,0,47.080002,2009,2,"Feb",4,"Thu",7
2009-02-20,47.080002,52.040001,42.02,49.299999,0,49.299999,2009,2,"Feb",5,"Fri",7
2009-02-23,49.299999,53.16,48.970001,52.619999,0,52.619999,2009,2,"Feb",1,"Mon",8
2009-02-24,52.5,52.560001,44.279999,45.490002,0,45.490002,2009,2,"Feb",2,"Tue",8
2009-02-25,45.73,47.23,42.84,44.669998,0,44.669998,2009,2,"Feb",3,"Wed",8
2009-02-26,43.75,45.330002,41.91,44.66,0,44.66,2009,2,"Feb",4,"Thu",8
2009-02-27,44.66,47.34,44.459999,46.349998,0,46.349998,2009,2,"Feb",5,"Fri",8
2009-03-02,49.959999,53.25,48.349998,52.650002,0,52.650002,2009,3,"Mar",1,"Mon",9
2009-03-03,52.650002,52.759998,48.5,50.93,0,50.93,2009,3,"Mar",2,"Tue",9
2009-03-04,48.02,48.830002,45.02,47.560001,0,47.560001,2009,3,"Mar",3,"Wed",9
2009-03-05,47.560001,51.950001,46.98,50.169998,0,50.169998,2009,3,"Mar",4,"Thu",9
2009-03-06,50.169998,51.950001,47.650002,49.330002,0,49.330002,2009,3,"Mar",5,"Fri",9
2009-03-09,49.349998,51.34,48.400002,49.68,0,49.68,2009,3,"Mar",1,"Mon",10
2009-03-10,49.68,49.68,43.880001,44.369999,0,44.369999,2009,3,"Mar",2,"Tue",10
2009-03-11,43.349998,44.259998,42.360001,43.610001,0,43.610001,2009,3,"Mar",3,"Wed",10
2009-03-12,43.529999,43.98,40.75,41.18,0,41.18,2009,3,"Mar",4,"Thu",10
2009-03-13,40.990002,43.52,40.029999,42.360001,0,42.360001,2009,3,"Mar",5,"Fri",10
2009-03-16,42.360001,44.23,42.360001,43.740002,0,43.740002,2009,3,"Mar",1,"Mon",11
2009-03-17,44.23,44.59,40.740002,40.799999,0,40.799999,2009,3,"Mar",2,"Tue",11
2009-03-18,41.139999,42.389999,38.98,40.060001,0,40.060001,2009,3,"Mar",3,"Wed",11
